"Rank","Team","Record","Points","PV.Rank","Voter","Week"
11,"USC","8-3",811,"15","ross-dellenger","Week 13"
12,"Nebraska","9-2",593,"19","ross-dellenger","Week 13"
13,"Louisville","9-2",830,"3","ross-dellenger","Week 13"
14,"Oklahoma State","9-2",868,"13","ross-dellenger","Week 13"
15,"Auburn","8-3",613,"18","ross-dellenger","Week 13"
16,"West Virginia","8-2",448,"10","ross-dellenger","Week 13"
17,"Florida","8-2",703,"21","ross-dellenger","Week 13"
18,"Western Michigan","11-0",701,"14","ross-dellenger","Week 13"
19,"Utah","8-3",280,"11","ross-dellenger","Week 13"
20,"Tennessee","8-3",133,"-","ross-dellenger","Week 13"
21,"Virginia Tech","8-3",77,"-","ross-dellenger","Week 13"
22,"Boise State","10-1",389,"22","ross-dellenger","Week 13"
23,"Texas A&M","8-3",253,"23","ross-dellenger","Week 13"
24,"Houston","9-2",490,"-","ross-dellenger","Week 13"
25,"Navy","8-2",62,"-","ross-dellenger","Week 13"
1,"Alabama","11-0",1525,"1","sam-mckewon","Week 13"
2,"Ohio State","10-1",1455,"2","sam-mckewon","Week 13"
3,"Michigan","10-1",1370,"4","sam-mckewon","Week 13"
4,"Wisconsin","9-2",1255,"6","sam-mckewon","Week 13"
5,"Washington","10-1",1220,"7","sam-mckewon","Week 13"
6,"USC","8-3",811,"15","sam-mckewon","Week 13"
7,"Colorado","9-2",997,"12","sam-mckewon","Week 13"
8,"Clemson","10-1",1347,"5","sam-mckewon","Week 13"
9,"Oklahoma","9-2",1169,"8","sam-mckewon","Week 13"
10,"Penn State","9-2",1091,"9","sam-mckewon","Week 13"
11,"Oklahoma State","9-2",868,"13","sam-mckewon","Week 13"
12,"Louisville","9-2",830,"3","sam-mckewon","Week 13"
13,"Nebraska","9-2",593,"19","sam-mckewon","Week 13"
14,"Texas A&M","8-3",253,"23","sam-mckewon","Week 13"
15,"Utah","8-3",280,"11","sam-mckewon","Week 13"
16,"Auburn","8-3",613,"18","sam-mckewon","Week 13"
17,"North Carolina","8-3",55,"-","sam-mckewon","Week 13"
18,"Florida State","8-3",661,"17","sam-mckewon","Week 13"
19,"West Virginia","8-2",448,"10","sam-mckewon","Week 13"
20,"Western Michigan","11-0",701,"14","sam-mckewon","Week 13"
21,"Boise State","10-1",389,"22","sam-mckewon","Week 13"
22,"Washington State","8-3",186,"20","sam-mckewon","Week 13"
23,"Stanford","8-3",81,"-","sam-mckewon","Week 13"
24,"Tennessee","8-3",133,"-","sam-mckewon","Week 13"
25,"Houston","9-2",490,"-","sam-mckewon","Week 13"
1,"Alabama","11-0",1525,"1","scott-hamilton","Week 13"
2,"Ohio State","10-1",1455,"2","scott-hamilton","Week 13"
3,"Michigan","10-1",1370,"4","scott-hamilton","Week 13"
4,"Clemson","10-1",1347,"5","scott-hamilton","Week 13"
5,"Wisconsin","9-2",1255,"6","scott-hamilton","Week 13"
6,"Washington","10-1",1220,"7","scott-hamilton","Week 13"
7,"Oklahoma","9-2",1169,"8","scott-hamilton","Week 13"
8,"Penn State","9-2",1091,"9","scott-hamilton","Week 13"
9,"Oklahoma State","9-2",868,"13","scott-hamilton","Week 13"
10,"Western Michigan","11-0",701,"14","scott-hamilton","Week 13"
11,"Colorado","9-2",997,"12","scott-hamilton","Week 13"
12,"Nebraska","9-2",593,"19","scott-hamilton","Week 13"
13,"Florida","8-2",703,"21","scott-hamilton","Week 13"
14,"USC","8-3",811,"15","scott-hamilton","Week 13"
15,"Boise State","10-1",389,"22","scott-hamilton","Week 13"
16,"Louisville","9-2",830,"3","scott-hamilton","Week 13"
17,"West Virginia","8-2",448,"10","scott-hamilton","Week 13"
18,"Auburn","8-3",613,"18","scott-hamilton","Week 13"
19,"Florida State","8-3",661,"17","scott-hamilton","Week 13"
20,"Utah","8-3",280,"11","scott-hamilton","Week 13"
21,"Texas A&M","8-3",253,"23","scott-hamilton","Week 13"
22,"Houston","9-2",490,"-","scott-hamilton","Week 13"
23,"Virginia Tech","8-3",77,"-","scott-hamilton","Week 13"
24,"North Carolina","8-3",55,"-","scott-hamilton","Week 13"
25,"Washington State","8-3",186,"20","scott-hamilton","Week 13"
1,"Alabama","11-0",1525,"1","scott-wolf","Week 13"
2,"Ohio State","10-1",1455,"2","scott-wolf","Week 13"
3,"Clemson","10-1",1347,"5","scott-wolf","Week 13"
4,"Michigan","10-1",1370,"4","scott-wolf","Week 13"
5,"Oklahoma","9-2",1169,"8","scott-wolf","Week 13"
6,"Wisconsin","9-2",1255,"6","scott-wolf","Week 13"
7,"Auburn","8-3",613,"18","scott-wolf","Week 13"
8,"Washington","10-1",1220,"7","scott-wolf","Week 13"
9,"Western Michigan","11-0",701,"14","scott-wolf","Week 13"
10,"Florida State","8-3",661,"17","scott-wolf","Week 13"
11,"Penn State","9-2",1091,"9","scott-wolf","Week 13"
12,"Nebraska","9-2",593,"19","scott-wolf","Week 13"
13,"Florida","8-2",703,"21","scott-wolf","Week 13"
14,"Boise State","10-1",389,"22","scott-wolf","Week 13"
15,"Oklahoma State","9-2",868,"13","scott-wolf","Week 13"
16,"Colorado","9-2",997,"12","scott-wolf","Week 13"
17,"Louisville","9-2",830,"3","scott-wolf","Week 13"
18,"USC","8-3",811,"15","scott-wolf","Week 13"
19,"West Virginia","8-2",448,"10","scott-wolf","Week 13"
20,"Houston","9-2",490,"-","scott-wolf","Week 13"
21,"Utah","8-3",280,"11","scott-wolf","Week 13"
22,"Troy","8-2",6,"25","scott-wolf","Week 13"
23,"Washington State","8-3",186,"20","scott-wolf","Week 13"
24,"Navy","8-2",62,"-","scott-wolf","Week 13"
25,"Texas A&M","8-3",253,"23","scott-wolf","Week 13"
1,"Alabama","11-0",1525,"1","steve-batterson","Week 13"
2,"Ohio State","10-1",1455,"2","steve-batterson","Week 13"
3,"Michigan","10-1",1370,"4","steve-batterson","Week 13"
4,"Clemson","10-1",1347,"5","steve-batterson","Week 13"
5,"Washington","10-1",1220,"7","steve-batterson","Week 13"
6,"Oklahoma","9-2",1169,"8","steve-batterson","Week 13"
7,"Wisconsin","9-2",1255,"6","steve-batterson","Week 13"
8,"Oklahoma State","9-2",868,"13","steve-batterson","Week 13"
9,"Penn State","9-2",1091,"9","steve-batterson","Week 13"
10,"Western Michigan","11-0",701,"14","steve-batterson","Week 13"
11,"Colorado","9-2",997,"12","steve-batterson","Week 13"
12,"Florida","8-2",703,"21","steve-batterson","Week 13"
13,"West Virginia","8-2",448,"10","steve-batterson","Week 13"
14,"Houston","9-2",490,"-","steve-batterson","Week 13"
15,"Florida State","8-3",661,"17","steve-batterson","Week 13"
16,"Louisville","9-2",830,"3","steve-batterson","Week 13"
17,"Auburn","8-3",613,"18","steve-batterson","Week 13"
18,"Nebraska","9-2",593,"19","steve-batterson","Week 13"
19,"Boise State","10-1",389,"22","steve-batterson","Week 13"
20,"Texas A&M","8-3",253,"23","steve-batterson","Week 13"
21,"USC","8-3",811,"15","steve-batterson","Week 13"
22,"Navy","8-2",62,"-","steve-batterson","Week 13"
23,"Tennessee","8-3",133,"-","steve-batterson","Week 13"
24,"Utah","8-3",280,"11","steve-batterson","Week 13"
25,"Minnesota","8-3",5,"-","steve-batterson","Week 13"
1,"Alabama","11-0",1525,"1","steve-wiseman","Week 13"
2,"Ohio State","10-1",1455,"2","steve-wiseman","Week 13"
3,"Clemson","10-1",1347,"5","steve-wiseman","Week 13"
4,"Michigan","10-1",1370,"4","steve-wiseman","Week 13"
5,"Washington","10-1",1220,"7","steve-wiseman","Week 13"
6,"Oklahoma","9-2",1169,"8","steve-wiseman","Week 13"
7,"Wisconsin","9-2",1255,"6","steve-wiseman","Week 13"
8,"Penn State","9-2",1091,"9","steve-wiseman","Week 13"
9,"Colorado","9-2",997,"12","steve-wiseman","Week 13"
10,"Florida","8-2",703,"21","steve-wiseman","Week 13"
11,"Oklahoma State","9-2",868,"13","steve-wiseman","Week 13"
12,"Louisville","9-2",830,"3","steve-wiseman","Week 13"
13,"Western Michigan","11-0",701,"14","steve-wiseman","Week 13"
14,"Nebraska","9-2",593,"19","steve-wiseman","Week 13"
15,"West Virginia","8-2",448,"10","steve-wiseman","Week 13"
16,"Utah","8-3",280,"11","steve-wiseman","Week 13"
17,"Florida State","8-3",661,"17","steve-wiseman","Week 13"
18,"Boise State","10-1",389,"22","steve-wiseman","Week 13"
19,"Texas A&M","8-3",253,"23","steve-wiseman","Week 13"
20,"Auburn","8-3",613,"18","steve-wiseman","Week 13"
21,"USC","8-3",811,"15","steve-wiseman","Week 13"
22,"Houston","9-2",490,"-","steve-wiseman","Week 13"
23,"Tennessee","8-3",133,"-","steve-wiseman","Week 13"
24,"Washington State","8-3",186,"20","steve-wiseman","Week 13"
25,"Stanford","8-3",81,"-","steve-wiseman","Week 13"
1,"Alabama","11-0",1525,"1","tom-murphy","Week 13"
2,"Clemson","10-1",1347,"5","tom-murphy","Week 13"
3,"Ohio State","10-1",1455,"2","tom-murphy","Week 13"
4,"Michigan","10-1",1370,"4","tom-murphy","Week 13"
5,"Washington","10-1",1220,"7","tom-murphy","Week 13"
6,"Wisconsin","9-2",1255,"6","tom-murphy","Week 13"
7,"Oklahoma","9-2",1169,"8","tom-murphy","Week 13"
8,"Florida","8-2",703,"21","tom-murphy","Week 13"
9,"Penn State","9-2",1091,"9","tom-murphy","Week 13"
10,"Colorado","9-2",997,"12","tom-murphy","Week 13"
11,"Auburn","8-3",613,"18","tom-murphy","Week 13"
12,"Oklahoma State","9-2",868,"13","tom-murphy","Week 13"
13,"Louisville","9-2",830,"3","tom-murphy","Week 13"
14,"USC","8-3",811,"15","tom-murphy","Week 13"
15,"Nebraska","9-2",593,"19","tom-murphy","Week 13"
16,"Houston","9-2",490,"-","tom-murphy","Week 13"
17,"Utah","8-3",280,"11","tom-murphy","Week 13"
18,"Florida State","8-3",661,"17","tom-murphy","Week 13"
19,"West Virginia","8-2",448,"10","tom-murphy","Week 13"
20,"Texas A&M","8-3",253,"23","tom-murphy","Week 13"
21,"Western Michigan","11-0",701,"14","tom-murphy","Week 13"
22,"Navy","8-2",62,"-","tom-murphy","Week 13"
23,"Boise State","10-1",389,"22","tom-murphy","Week 13"
24,"Tennessee","8-3",133,"-","tom-murphy","Week 13"
25,"Stanford","8-3",81,"-","tom-murphy","Week 13"
1,"Alabama","11-0",1525,"1","tony-parks","Week 13"
2,"Ohio State","10-1",1455,"2","tony-parks","Week 13"
3,"Michigan","10-1",1370,"4","tony-parks","Week 13"
4,"Clemson","10-1",1347,"5","tony-parks","Week 13"
5,"Washington","10-1",1220,"7","tony-parks","Week 13"
6,"Wisconsin","9-2",1255,"6","tony-parks","Week 13"
7,"Oklahoma","9-2",1169,"8","tony-parks","Week 13"
8,"Penn State","9-2",1091,"9","tony-parks","Week 13"
9,"Oklahoma State","9-2",868,"13","tony-parks","Week 13"
10,"Colorado","9-2",997,"12","tony-parks","Week 13"
11,"Louisville","9-2",830,"3","tony-parks","Week 13"
12,"Florida","8-2",703,"21","tony-parks","Week 13"
13,"USC","8-3",811,"15","tony-parks","Week 13"
14,"Western Michigan","11-0",701,"14","tony-parks","Week 13"
15,"Auburn","8-3",613,"18","tony-parks","Week 13"
16,"Florida State","8-3",661,"17","tony-parks","Week 13"
17,"Nebraska","9-2",593,"19","tony-parks","Week 13"
18,"West Virginia","8-2",448,"10","tony-parks","Week 13"
19,"Boise State","10-1",389,"22","tony-parks","Week 13"
20,"Texas A&M","8-3",253,"23","tony-parks","Week 13"
21,"Utah","8-3",280,"11","tony-parks","Week 13"
22,"Houston","9-2",490,"-","tony-parks","Week 13"
23,"Tennessee","8-3",133,"-","tony-parks","Week 13"
24,"LSU","6-4",84,"16","tony-parks","Week 13"
25,"Virginia Tech","8-3",77,"-","tony-parks","Week 13"
