"Rank","Team","Record","Points","PV.Rank","Voter","Week"
7,"Louisville","4-1",1160,"3","mandy-mitchell","Week 6"
8,"Texas A&M","5-0",1113,"9","mandy-mitchell","Week 6"
9,"Tennessee","5-0",1045,"11","mandy-mitchell","Week 6"
10,"Nebraska","5-0",821,"15","mandy-mitchell","Week 6"
11,"Baylor","5-0",805,"13","mandy-mitchell","Week 6"
12,"Wisconsin","4-1",882,"8","mandy-mitchell","Week 6"
13,"Stanford","3-1",711,"7","mandy-mitchell","Week 6"
14,"Mississippi","3-2",712,"16","mandy-mitchell","Week 6"
15,"Miami","4-0",909,"14","mandy-mitchell","Week 6"
16,"Arkansas","4-1",528,"20","mandy-mitchell","Week 6"
17,"Florida","4-1",391,"23","mandy-mitchell","Week 6"
18,"North Carolina","4-1",497,"-","mandy-mitchell","Week 6"
19,"Oklahoma","2-2",324,"-","mandy-mitchell","Week 6"
20,"West Virginia","4-0",240,"-","mandy-mitchell","Week 6"
21,"Florida State","3-2",230,"12","mandy-mitchell","Week 6"
22,"Boise State","4-0",385,"24","mandy-mitchell","Week 6"
23,"Maryland","4-0",23,"-","mandy-mitchell","Week 6"
24,"Colorado","4-1",276,"-","mandy-mitchell","Week 6"
25,"Western Michigan","5-0",76,"-","mandy-mitchell","Week 6"
1,"Alabama","5-0",1514,"1","marc-weiszer","Week 6"
2,"Ohio State","4-0",1451,"2","marc-weiszer","Week 6"
3,"Michigan","5-0",1334,"4","marc-weiszer","Week 6"
4,"Clemson","5-0",1403,"5","marc-weiszer","Week 6"
5,"Washington","5-0",1234,"10","marc-weiszer","Week 6"
6,"Louisville","4-1",1160,"3","marc-weiszer","Week 6"
7,"Houston","5-0",1233,"6","marc-weiszer","Week 6"
8,"Texas A&M","5-0",1113,"9","marc-weiszer","Week 6"
9,"Tennessee","5-0",1045,"11","marc-weiszer","Week 6"
10,"Baylor","5-0",805,"13","marc-weiszer","Week 6"
11,"Wisconsin","4-1",882,"8","marc-weiszer","Week 6"
12,"Miami","4-0",909,"14","marc-weiszer","Week 6"
13,"Nebraska","5-0",821,"15","marc-weiszer","Week 6"
14,"Mississippi","3-2",712,"16","marc-weiszer","Week 6"
15,"Stanford","3-1",711,"7","marc-weiszer","Week 6"
16,"Florida","4-1",391,"23","marc-weiszer","Week 6"
17,"Boise State","4-0",385,"24","marc-weiszer","Week 6"
18,"Oklahoma","2-2",324,"-","marc-weiszer","Week 6"
19,"North Carolina","4-1",497,"-","marc-weiszer","Week 6"
20,"Colorado","4-1",276,"-","marc-weiszer","Week 6"
21,"Florida State","3-2",230,"12","marc-weiszer","Week 6"
22,"Arkansas","4-1",528,"20","marc-weiszer","Week 6"
23,"West Virginia","4-0",240,"-","marc-weiszer","Week 6"
24,"Auburn","3-2",46,"-","marc-weiszer","Week 6"
25,"Western Michigan","5-0",76,"-","marc-weiszer","Week 6"
1,"Alabama","5-0",1514,"1","marq-burnett","Week 6"
2,"Ohio State","4-0",1451,"2","marq-burnett","Week 6"
3,"Clemson","5-0",1403,"5","marq-burnett","Week 6"
4,"Washington","5-0",1234,"10","marq-burnett","Week 6"
5,"Michigan","5-0",1334,"4","marq-burnett","Week 6"
6,"Houston","5-0",1233,"6","marq-burnett","Week 6"
7,"Louisville","4-1",1160,"3","marq-burnett","Week 6"
8,"Tennessee","5-0",1045,"11","marq-burnett","Week 6"
9,"Texas A&M","5-0",1113,"9","marq-burnett","Week 6"
10,"Baylor","5-0",805,"13","marq-burnett","Week 6"
11,"Miami","4-0",909,"14","marq-burnett","Week 6"
12,"Nebraska","5-0",821,"15","marq-burnett","Week 6"
13,"Wisconsin","4-1",882,"8","marq-burnett","Week 6"
14,"Stanford","3-1",711,"7","marq-burnett","Week 6"
15,"West Virginia","4-0",240,"-","marq-burnett","Week 6"
16,"Boise State","4-0",385,"24","marq-burnett","Week 6"
17,"North Dakota State","3-2",46,"-","marq-burnett","Week 6"
18,"North Carolina","4-1",497,"-","marq-burnett","Week 6"
19,"Florida","4-1",391,"23","marq-burnett","Week 6"
20,"Utah","4-1",86,"18","marq-burnett","Week 6"
21,"Arkansas","4-1",528,"20","marq-burnett","Week 6"
22,"Mississippi","3-2",712,"16","marq-burnett","Week 6"
23,"Oklahoma","2-2",324,"-","marq-burnett","Week 6"
24,"Georgia","3-2",42,"25","marq-burnett","Week 6"
25,"Florida State","3-2",230,"12","marq-burnett","Week 6"
1,"Alabama","5-0",1514,"1","matt-charboneau","Week 6"
2,"Ohio State","4-0",1451,"2","matt-charboneau","Week 6"
3,"Clemson","5-0",1403,"5","matt-charboneau","Week 6"
4,"Michigan","5-0",1334,"4","matt-charboneau","Week 6"
5,"Washington","5-0",1234,"10","matt-charboneau","Week 6"
6,"Houston","5-0",1233,"6","matt-charboneau","Week 6"
7,"Louisville","4-1",1160,"3","matt-charboneau","Week 6"
8,"Texas A&M","5-0",1113,"9","matt-charboneau","Week 6"
9,"Tennessee","5-0",1045,"11","matt-charboneau","Week 6"
10,"Baylor","5-0",805,"13","matt-charboneau","Week 6"
11,"Nebraska","5-0",821,"15","matt-charboneau","Week 6"
12,"Wisconsin","4-1",882,"8","matt-charboneau","Week 6"
13,"Boise State","4-0",385,"24","matt-charboneau","Week 6"
14,"Miami","4-0",909,"14","matt-charboneau","Week 6"
15,"Stanford","3-1",711,"7","matt-charboneau","Week 6"
16,"Mississippi","3-2",712,"16","matt-charboneau","Week 6"
17,"North Carolina","4-1",497,"-","matt-charboneau","Week 6"
18,"Oklahoma","2-2",324,"-","matt-charboneau","Week 6"
19,"Arkansas","4-1",528,"20","matt-charboneau","Week 6"
20,"Oklahoma State","3-2",41,"-","matt-charboneau","Week 6"
21,"Florida","4-1",391,"23","matt-charboneau","Week 6"
22,"LSU","3-2",49,"-","matt-charboneau","Week 6"
23,"Florida State","3-2",230,"12","matt-charboneau","Week 6"
24,"Western Michigan","5-0",76,"-","matt-charboneau","Week 6"
25,"UCLA","3-2",56,"-","matt-charboneau","Week 6"
1,"Alabama","5-0",1514,"1","matt-galloway","Week 6"
2,"Ohio State","4-0",1451,"2","matt-galloway","Week 6"
3,"Clemson","5-0",1403,"5","matt-galloway","Week 6"
4,"Michigan","5-0",1334,"4","matt-galloway","Week 6"
5,"Washington","5-0",1234,"10","matt-galloway","Week 6"
6,"Houston","5-0",1233,"6","matt-galloway","Week 6"
7,"Texas A&M","5-0",1113,"9","matt-galloway","Week 6"
8,"Tennessee","5-0",1045,"11","matt-galloway","Week 6"
9,"Nebraska","5-0",821,"15","matt-galloway","Week 6"
10,"Louisville","4-1",1160,"3","matt-galloway","Week 6"
11,"Wisconsin","4-1",882,"8","matt-galloway","Week 6"
12,"Baylor","5-0",805,"13","matt-galloway","Week 6"
13,"Miami","4-0",909,"14","matt-galloway","Week 6"
14,"Stanford","3-1",711,"7","matt-galloway","Week 6"
15,"Mississippi","3-2",712,"16","matt-galloway","Week 6"
16,"Arkansas","4-1",528,"20","matt-galloway","Week 6"
17,"West Virginia","4-0",240,"-","matt-galloway","Week 6"
18,"North Carolina","4-1",497,"-","matt-galloway","Week 6"
19,"LSU","3-2",49,"-","matt-galloway","Week 6"
20,"Florida State","3-2",230,"12","matt-galloway","Week 6"
21,"Oklahoma","2-2",324,"-","matt-galloway","Week 6"
22,"Colorado","4-1",276,"-","matt-galloway","Week 6"
23,"Florida","4-1",391,"23","matt-galloway","Week 6"
24,"Boise State","4-0",385,"24","matt-galloway","Week 6"
25,"Utah","4-1",86,"18","matt-galloway","Week 6"
1,"Alabama","5-0",1514,"1","matt-mccoy","Week 6"
2,"Ohio State","4-0",1451,"2","matt-mccoy","Week 6"
3,"Clemson","5-0",1403,"5","matt-mccoy","Week 6"
4,"Michigan","5-0",1334,"4","matt-mccoy","Week 6"
5,"Houston","5-0",1233,"6","matt-mccoy","Week 6"
6,"Washington","5-0",1234,"10","matt-mccoy","Week 6"
7,"Louisville","4-1",1160,"3","matt-mccoy","Week 6"
8,"Texas A&M","5-0",1113,"9","matt-mccoy","Week 6"
9,"Miami","4-0",909,"14","matt-mccoy","Week 6"
10,"Tennessee","5-0",1045,"11","matt-mccoy","Week 6"
11,"Wisconsin","4-1",882,"8","matt-mccoy","Week 6"
12,"Stanford","3-1",711,"7","matt-mccoy","Week 6"
13,"Baylor","5-0",805,"13","matt-mccoy","Week 6"
14,"Nebraska","5-0",821,"15","matt-mccoy","Week 6"
15,"Mississippi","3-2",712,"16","matt-mccoy","Week 6"
16,"Arkansas","4-1",528,"20","matt-mccoy","Week 6"
17,"Florida","4-1",391,"23","matt-mccoy","Week 6"
18,"North Carolina","4-1",497,"-","matt-mccoy","Week 6"
19,"Florida State","3-2",230,"12","matt-mccoy","Week 6"
20,"Oklahoma","2-2",324,"-","matt-mccoy","Week 6"
21,"Boise State","4-0",385,"24","matt-mccoy","Week 6"
22,"UCLA","3-2",56,"-","matt-mccoy","Week 6"
23,"Colorado","4-1",276,"-","matt-mccoy","Week 6"
24,"Utah","4-1",86,"18","matt-mccoy","Week 6"
25,"TCU","3-2",26,"21","matt-mccoy","Week 6"
1,"Alabama","5-0",1514,"1","matt-porter","Week 6"
2,"Ohio State","4-0",1451,"2","matt-porter","Week 6"
3,"Michigan","5-0",1334,"4","matt-porter","Week 6"
4,"Clemson","5-0",1403,"5","matt-porter","Week 6"
5,"Washington","5-0",1234,"10","matt-porter","Week 6"
6,"Louisville","4-1",1160,"3","matt-porter","Week 6"
7,"Houston","5-0",1233,"6","matt-porter","Week 6"
8,"Texas A&M","5-0",1113,"9","matt-porter","Week 6"
9,"Wisconsin","4-1",882,"8","matt-porter","Week 6"
10,"Miami","4-0",909,"14","matt-porter","Week 6"
11,"Tennessee","5-0",1045,"11","matt-porter","Week 6"
12,"Mississippi","3-2",712,"16","matt-porter","Week 6"
13,"Stanford","3-1",711,"7","matt-porter","Week 6"
14,"Baylor","5-0",805,"13","matt-porter","Week 6"
15,"Oklahoma","2-2",324,"-","matt-porter","Week 6"
16,"Colorado","4-1",276,"-","matt-porter","Week 6"
17,"Arkansas","4-1",528,"20","matt-porter","Week 6"
18,"Nebraska","5-0",821,"15","matt-porter","Week 6"
19,"North Carolina","4-1",497,"-","matt-porter","Week 6"
20,"Florida State","3-2",230,"12","matt-porter","Week 6"
21,"LSU","3-2",49,"-","matt-porter","Week 6"
22,"Oklahoma State","3-2",41,"-","matt-porter","Week 6"
23,"Florida","4-1",391,"23","matt-porter","Week 6"
24,"Georgia","3-2",42,"25","matt-porter","Week 6"
25,"Texas","2-2",1,"22","matt-porter","Week 6"
1,"Alabama","5-0",1514,"1","michael-bonner","Week 6"
2,"Ohio State","4-0",1451,"2","michael-bonner","Week 6"
3,"Clemson","5-0",1403,"5","michael-bonner","Week 6"
4,"Washington","5-0",1234,"10","michael-bonner","Week 6"
5,"Michigan","5-0",1334,"4","michael-bonner","Week 6"
6,"Houston","5-0",1233,"6","michael-bonner","Week 6"
7,"Louisville","4-1",1160,"3","michael-bonner","Week 6"
8,"Texas A&M","5-0",1113,"9","michael-bonner","Week 6"
9,"Tennessee","5-0",1045,"11","michael-bonner","Week 6"
10,"Wisconsin","4-1",882,"8","michael-bonner","Week 6"
11,"Stanford","3-1",711,"7","michael-bonner","Week 6"
12,"Miami","4-0",909,"14","michael-bonner","Week 6"
13,"Nebraska","5-0",821,"15","michael-bonner","Week 6"
14,"Mississippi","3-2",712,"16","michael-bonner","Week 6"
15,"Arkansas","4-1",528,"20","michael-bonner","Week 6"
16,"Baylor","5-0",805,"13","michael-bonner","Week 6"
17,"Florida","4-1",391,"23","michael-bonner","Week 6"
18,"Oklahoma","2-2",324,"-","michael-bonner","Week 6"
19,"Boise State","4-0",385,"24","michael-bonner","Week 6"
20,"North Carolina","4-1",497,"-","michael-bonner","Week 6"
21,"Western Michigan","5-0",76,"-","michael-bonner","Week 6"
22,"Air Force","4-0",17,"-","michael-bonner","Week 6"
23,"Colorado","4-1",276,"-","michael-bonner","Week 6"
24,"Florida State","3-2",230,"12","michael-bonner","Week 6"
25,"South Florida","4-1",6,"-","michael-bonner","Week 6"
1,"Alabama","5-0",1514,"1","michael-lev","Week 6"
2,"Ohio State","4-0",1451,"2","michael-lev","Week 6"
3,"Clemson","5-0",1403,"5","michael-lev","Week 6"
4,"Louisville","4-1",1160,"3","michael-lev","Week 6"
5,"Houston","5-0",1233,"6","michael-lev","Week 6"
6,"Washington","5-0",1234,"10","michael-lev","Week 6"
7,"Michigan","5-0",1334,"4","michael-lev","Week 6"
8,"Texas A&M","5-0",1113,"9","michael-lev","Week 6"
9,"Miami","4-0",909,"14","michael-lev","Week 6"
10,"Tennessee","5-0",1045,"11","michael-lev","Week 6"
11,"Stanford","3-1",711,"7","michael-lev","Week 6"
12,"Wisconsin","4-1",882,"8","michael-lev","Week 6"
13,"Baylor","5-0",805,"13","michael-lev","Week 6"
14,"Nebraska","5-0",821,"15","michael-lev","Week 6"
15,"North Carolina","4-1",497,"-","michael-lev","Week 6"
16,"West Virginia","4-0",240,"-","michael-lev","Week 6"
17,"Mississippi","3-2",712,"16","michael-lev","Week 6"
18,"Colorado","4-1",276,"-","michael-lev","Week 6"
19,"Boise State","4-0",385,"24","michael-lev","Week 6"
20,"Virginia Tech","3-1",85,"-","michael-lev","Week 6"
21,"Arkansas","4-1",528,"20","michael-lev","Week 6"
22,"Utah","4-1",86,"18","michael-lev","Week 6"
23,"LSU","3-2",49,"-","michael-lev","Week 6"
24,"Maryland","4-0",23,"-","michael-lev","Week 6"
25,"Western Michigan","5-0",76,"-","michael-lev","Week 6"
1,"Alabama","5-0",1514,"1","mike-barber","Week 6"
2,"Clemson","5-0",1403,"5","mike-barber","Week 6"
3,"Ohio State","4-0",1451,"2","mike-barber","Week 6"
4,"Michigan","5-0",1334,"4","mike-barber","Week 6"
5,"Washington","5-0",1234,"10","mike-barber","Week 6"
6,"Louisville","4-1",1160,"3","mike-barber","Week 6"
7,"Houston","5-0",1233,"6","mike-barber","Week 6"
8,"Tennessee","5-0",1045,"11","mike-barber","Week 6"
9,"Texas A&M","5-0",1113,"9","mike-barber","Week 6"
10,"Nebraska","5-0",821,"15","mike-barber","Week 6"
11,"Stanford","3-1",711,"7","mike-barber","Week 6"
12,"Wisconsin","4-1",882,"8","mike-barber","Week 6"
13,"Miami","4-0",909,"14","mike-barber","Week 6"
14,"Baylor","5-0",805,"13","mike-barber","Week 6"
15,"Arkansas","4-1",528,"20","mike-barber","Week 6"
16,"North Carolina","4-1",497,"-","mike-barber","Week 6"
17,"Florida","4-1",391,"23","mike-barber","Week 6"
18,"Florida State","3-2",230,"12","mike-barber","Week 6"
19,"Boise State","4-0",385,"24","mike-barber","Week 6"
20,"West Virginia","4-0",240,"-","mike-barber","Week 6"
21,"Mississippi","3-2",712,"16","mike-barber","Week 6"
22,"UCLA","3-2",56,"-","mike-barber","Week 6"
23,"Maryland","4-0",23,"-","mike-barber","Week 6"
24,"Colorado","4-1",276,"-","mike-barber","Week 6"
25,"North Dakota State","3-2",46,"-","mike-barber","Week 6"
1,"Alabama","5-0",1514,"1","mitch-vingle","Week 6"
2,"Ohio State","4-0",1451,"2","mitch-vingle","Week 6"
3,"Clemson","5-0",1403,"5","mitch-vingle","Week 6"
4,"Michigan","5-0",1334,"4","mitch-vingle","Week 6"
5,"Washington","5-0",1234,"10","mitch-vingle","Week 6"
6,"Houston","5-0",1233,"6","mitch-vingle","Week 6"
7,"Texas A&M","5-0",1113,"9","mitch-vingle","Week 6"
8,"Louisville","4-1",1160,"3","mitch-vingle","Week 6"
9,"Tennessee","5-0",1045,"11","mitch-vingle","Week 6"
10,"Wisconsin","4-1",882,"8","mitch-vingle","Week 6"
11,"Mississippi","3-2",712,"16","mitch-vingle","Week 6"
12,"Nebraska","5-0",821,"15","mitch-vingle","Week 6"
13,"Baylor","5-0",805,"13","mitch-vingle","Week 6"
14,"Stanford","3-1",711,"7","mitch-vingle","Week 6"
15,"Miami","4-0",909,"14","mitch-vingle","Week 6"
16,"Auburn","3-2",46,"-","mitch-vingle","Week 6"
17,"Arkansas","4-1",528,"20","mitch-vingle","Week 6"
18,"Florida","4-1",391,"23","mitch-vingle","Week 6"
19,"Boise State","4-0",385,"24","mitch-vingle","Week 6"
20,"West Virginia","4-0",240,"-","mitch-vingle","Week 6"
21,"Colorado","4-1",276,"-","mitch-vingle","Week 6"
22,"North Carolina","4-1",497,"-","mitch-vingle","Week 6"
23,"Oklahoma","2-2",324,"-","mitch-vingle","Week 6"
24,"LSU","3-2",49,"-","mitch-vingle","Week 6"
25,"Georgia","3-2",42,"25","mitch-vingle","Week 6"
1,"Alabama","5-0",1514,"1","nathan-deen","Week 6"
2,"Michigan","5-0",1334,"4","nathan-deen","Week 6"
3,"Ohio State","4-0",1451,"2","nathan-deen","Week 6"
4,"Clemson","5-0",1403,"5","nathan-deen","Week 6"
5,"Houston","5-0",1233,"6","nathan-deen","Week 6"
6,"Washington","5-0",1234,"10","nathan-deen","Week 6"
7,"Texas A&M","5-0",1113,"9","nathan-deen","Week 6"
8,"Louisville","4-1",1160,"3","nathan-deen","Week 6"
9,"Tennessee","5-0",1045,"11","nathan-deen","Week 6"
10,"Wisconsin","4-1",882,"8","nathan-deen","Week 6"
11,"Nebraska","5-0",821,"15","nathan-deen","Week 6"
12,"Baylor","5-0",805,"13","nathan-deen","Week 6"
13,"Miami","4-0",909,"14","nathan-deen","Week 6"
14,"Colorado","4-1",276,"-","nathan-deen","Week 6"
15,"Arkansas","4-1",528,"20","nathan-deen","Week 6"
16,"Mississippi","3-2",712,"16","nathan-deen","Week 6"
17,"Stanford","3-1",711,"7","nathan-deen","Week 6"
18,"Virginia Tech","3-1",85,"-","nathan-deen","Week 6"
19,"North Carolina","4-1",497,"-","nathan-deen","Week 6"
20,"Auburn","3-2",46,"-","nathan-deen","Week 6"
21,"Oklahoma","2-2",324,"-","nathan-deen","Week 6"
22,"Boise State","4-0",385,"24","nathan-deen","Week 6"
23,"Western Michigan","5-0",76,"-","nathan-deen","Week 6"
24,"Utah","4-1",86,"18","nathan-deen","Week 6"
25,"Florida","4-1",391,"23","nathan-deen","Week 6"
1,"Alabama","5-0",1514,"1","pat-caputo","Week 6"
2,"Ohio State","4-0",1451,"2","pat-caputo","Week 6"
3,"Clemson","5-0",1403,"5","pat-caputo","Week 6"
4,"Michigan","5-0",1334,"4","pat-caputo","Week 6"
5,"Washington","5-0",1234,"10","pat-caputo","Week 6"
6,"Houston","5-0",1233,"6","pat-caputo","Week 6"
7,"Texas A&M","5-0",1113,"9","pat-caputo","Week 6"
8,"Tennessee","5-0",1045,"11","pat-caputo","Week 6"
9,"Baylor","5-0",805,"13","pat-caputo","Week 6"
10,"Miami","4-0",909,"14","pat-caputo","Week 6"
11,"Nebraska","5-0",821,"15","pat-caputo","Week 6"
12,"Louisville","4-1",1160,"3","pat-caputo","Week 6"
13,"Stanford","3-1",711,"7","pat-caputo","Week 6"
14,"Wisconsin","4-1",882,"8","pat-caputo","Week 6"
15,"Mississippi","3-2",712,"16","pat-caputo","Week 6"
16,"Florida","4-1",391,"23","pat-caputo","Week 6"
17,"Boise State","4-0",385,"24","pat-caputo","Week 6"
18,"North Carolina","4-1",497,"-","pat-caputo","Week 6"
19,"Arkansas","4-1",528,"20","pat-caputo","Week 6"
20,"Oklahoma","2-2",324,"-","pat-caputo","Week 6"
21,"TCU","3-2",26,"21","pat-caputo","Week 6"
22,"Colorado","4-1",276,"-","pat-caputo","Week 6"
23,"Western Michigan","5-0",76,"-","pat-caputo","Week 6"
24,"West Virginia","4-0",240,"-","pat-caputo","Week 6"
25,"California","3-2",3,"-","pat-caputo","Week 6"
1,"Alabama","5-0",1514,"1","patrick-brown","Week 6"
2,"Ohio State","4-0",1451,"2","patrick-brown","Week 6"
3,"Clemson","5-0",1403,"5","patrick-brown","Week 6"
4,"Michigan","5-0",1334,"4","patrick-brown","Week 6"
5,"Washington","5-0",1234,"10","patrick-brown","Week 6"
6,"Texas A&M","5-0",1113,"9","patrick-brown","Week 6"
7,"Louisville","4-1",1160,"3","patrick-brown","Week 6"
8,"Houston","5-0",1233,"6","patrick-brown","Week 6"
9,"Tennessee","5-0",1045,"11","patrick-brown","Week 6"
10,"Wisconsin","4-1",882,"8","patrick-brown","Week 6"
11,"Mississippi","3-2",712,"16","patrick-brown","Week 6"
12,"Miami","4-0",909,"14","patrick-brown","Week 6"
13,"Baylor","5-0",805,"13","patrick-brown","Week 6"
14,"Stanford","3-1",711,"7","patrick-brown","Week 6"
15,"Nebraska","5-0",821,"15","patrick-brown","Week 6"
16,"Arkansas","4-1",528,"20","patrick-brown","Week 6"
17,"Oklahoma","2-2",324,"-","patrick-brown","Week 6"
18,"North Carolina","4-1",497,"-","patrick-brown","Week 6"
19,"Colorado","4-1",276,"-","patrick-brown","Week 6"
20,"Auburn","3-2",46,"-","patrick-brown","Week 6"
21,"Florida State","3-2",230,"12","patrick-brown","Week 6"
22,"Florida","4-1",391,"23","patrick-brown","Week 6"
23,"Virginia Tech","3-1",85,"-","patrick-brown","Week 6"
24,"LSU","3-2",49,"-","patrick-brown","Week 6"
25,"Western Michigan","5-0",76,"-","patrick-brown","Week 6"
1,"Ohio State","4-0",1451,"2","pete-diprimio","Week 6"
2,"Alabama","5-0",1514,"1","pete-diprimio","Week 6"
3,"Clemson","5-0",1403,"5","pete-diprimio","Week 6"
4,"Michigan","5-0",1334,"4","pete-diprimio","Week 6"
5,"Louisville","4-1",1160,"3","pete-diprimio","Week 6"
6,"Washington","5-0",1234,"10","pete-diprimio","Week 6"
7,"Houston","5-0",1233,"6","pete-diprimio","Week 6"
8,"Texas A&M","5-0",1113,"9","pete-diprimio","Week 6"
9,"Tennessee","5-0",1045,"11","pete-diprimio","Week 6"
10,"Miami","4-0",909,"14","pete-diprimio","Week 6"
11,"Wisconsin","4-1",882,"8","pete-diprimio","Week 6"
12,"Nebraska","5-0",821,"15","pete-diprimio","Week 6"
13,"Mississippi","3-2",712,"16","pete-diprimio","Week 6"
14,"Baylor","5-0",805,"13","pete-diprimio","Week 6"
15,"Boise State","4-0",385,"24","pete-diprimio","Week 6"
16,"Arkansas","4-1",528,"20","pete-diprimio","Week 6"
17,"Stanford","3-1",711,"7","pete-diprimio","Week 6"
18,"Florida","4-1",391,"23","pete-diprimio","Week 6"
19,"North Carolina","4-1",497,"-","pete-diprimio","Week 6"
20,"West Virginia","4-0",240,"-","pete-diprimio","Week 6"
21,"Colorado","4-1",276,"-","pete-diprimio","Week 6"
22,"Arizona State","4-1",4,"-","pete-diprimio","Week 6"
23,"Oklahoma","2-2",324,"-","pete-diprimio","Week 6"
24,"Florida State","3-2",230,"12","pete-diprimio","Week 6"
25,"Western Michigan","5-0",76,"-","pete-diprimio","Week 6"
1,"Alabama","5-0",1514,"1","rob-long","Week 6"
2,"Clemson","5-0",1403,"5","rob-long","Week 6"
3,"Ohio State","4-0",1451,"2","rob-long","Week 6"
4,"Michigan","5-0",1334,"4","rob-long","Week 6"
5,"Tennessee","5-0",1045,"11","rob-long","Week 6"
6,"Washington","5-0",1234,"10","rob-long","Week 6"
7,"Houston","5-0",1233,"6","rob-long","Week 6"
8,"Louisville","4-1",1160,"3","rob-long","Week 6"
9,"Baylor","5-0",805,"13","rob-long","Week 6"
10,"Texas A&M","5-0",1113,"9","rob-long","Week 6"
11,"Nebraska","5-0",821,"15","rob-long","Week 6"
12,"Miami","4-0",909,"14","rob-long","Week 6"
13,"Wisconsin","4-1",882,"8","rob-long","Week 6"
14,"TCU","3-2",26,"21","rob-long","Week 6"
15,"Stanford","3-1",711,"7","rob-long","Week 6"
16,"Florida","4-1",391,"23","rob-long","Week 6"
17,"North Carolina","4-1",497,"-","rob-long","Week 6"
18,"Mississippi","3-2",712,"16","rob-long","Week 6"
19,"Boise State","4-0",385,"24","rob-long","Week 6"
20,"Arkansas","4-1",528,"20","rob-long","Week 6"
21,"West Virginia","4-0",240,"-","rob-long","Week 6"
22,"Maryland","4-0",23,"-","rob-long","Week 6"
23,"Virginia Tech","3-1",85,"-","rob-long","Week 6"
24,"Colorado","4-1",276,"-","rob-long","Week 6"
25,"Western Michigan","5-0",76,"-","rob-long","Week 6"
1,"Alabama","5-0",1514,"1","robert-cessna","Week 6"
2,"Ohio State","4-0",1451,"2","robert-cessna","Week 6"
3,"Clemson","5-0",1403,"5","robert-cessna","Week 6"
4,"Michigan","5-0",1334,"4","robert-cessna","Week 6"
5,"Houston","5-0",1233,"6","robert-cessna","Week 6"
6,"Washington","5-0",1234,"10","robert-cessna","Week 6"
7,"Louisville","4-1",1160,"3","robert-cessna","Week 6"
8,"Texas A&M","5-0",1113,"9","robert-cessna","Week 6"
9,"Tennessee","5-0",1045,"11","robert-cessna","Week 6"
10,"Miami","4-0",909,"14","robert-cessna","Week 6"
11,"Nebraska","5-0",821,"15","robert-cessna","Week 6"
12,"Wisconsin","4-1",882,"8","robert-cessna","Week 6"
13,"Mississippi","3-2",712,"16","robert-cessna","Week 6"
14,"Baylor","5-0",805,"13","robert-cessna","Week 6"
15,"Stanford","3-1",711,"7","robert-cessna","Week 6"
16,"Arkansas","4-1",528,"20","robert-cessna","Week 6"
17,"Utah","4-1",86,"18","robert-cessna","Week 6"
18,"Florida","4-1",391,"23","robert-cessna","Week 6"
19,"Boise State","4-0",385,"24","robert-cessna","Week 6"
20,"Oklahoma","2-2",324,"-","robert-cessna","Week 6"
21,"North Carolina","4-1",497,"-","robert-cessna","Week 6"
22,"Florida State","3-2",230,"12","robert-cessna","Week 6"
23,"West Virginia","4-0",240,"-","robert-cessna","Week 6"
24,"Colorado","4-1",276,"-","robert-cessna","Week 6"
25,"Western Michigan","5-0",76,"-","robert-cessna","Week 6"
1,"Alabama","5-0",1514,"1","robert-gagliardi","Week 6"
2,"Clemson","5-0",1403,"5","robert-gagliardi","Week 6"
3,"Ohio State","4-0",1451,"2","robert-gagliardi","Week 6"
4,"Michigan","5-0",1334,"4","robert-gagliardi","Week 6"
5,"Washington","5-0",1234,"10","robert-gagliardi","Week 6"
6,"Houston","5-0",1233,"6","robert-gagliardi","Week 6"
7,"Texas A&M","5-0",1113,"9","robert-gagliardi","Week 6"
8,"Tennessee","5-0",1045,"11","robert-gagliardi","Week 6"
9,"Baylor","5-0",805,"13","robert-gagliardi","Week 6"
10,"Louisville","4-1",1160,"3","robert-gagliardi","Week 6"
11,"Miami","4-0",909,"14","robert-gagliardi","Week 6"
12,"Nebraska","5-0",821,"15","robert-gagliardi","Week 6"
13,"Wisconsin","4-1",882,"8","robert-gagliardi","Week 6"
14,"Stanford","3-1",711,"7","robert-gagliardi","Week 6"
15,"Mississippi","3-2",712,"16","robert-gagliardi","Week 6"
16,"Arkansas","4-1",528,"20","robert-gagliardi","Week 6"
17,"North Carolina","4-1",497,"-","robert-gagliardi","Week 6"
18,"Oklahoma","2-2",324,"-","robert-gagliardi","Week 6"
19,"Boise State","4-0",385,"24","robert-gagliardi","Week 6"
20,"Florida","4-1",391,"23","robert-gagliardi","Week 6"
21,"Oklahoma State","3-2",41,"-","robert-gagliardi","Week 6"
22,"Florida State","3-2",230,"12","robert-gagliardi","Week 6"
23,"West Virginia","4-0",240,"-","robert-gagliardi","Week 6"
24,"Virginia Tech","3-1",85,"-","robert-gagliardi","Week 6"
25,"Colorado","4-1",276,"-","robert-gagliardi","Week 6"
1,"Alabama","5-0",1514,"1","ross-dellenger","Week 6"
2,"Ohio State","4-0",1451,"2","ross-dellenger","Week 6"
3,"Clemson","5-0",1403,"5","ross-dellenger","Week 6"
4,"Washington","5-0",1234,"10","ross-dellenger","Week 6"
5,"Michigan","5-0",1334,"4","ross-dellenger","Week 6"
6,"Houston","5-0",1233,"6","ross-dellenger","Week 6"
