"Rank","Team","Record","Points","PV.Rank","Voter","Week"
13,"Florida State","3-1",804,"13","ross-dellenger","Week 5"
14,"Baylor","4-0",729,"16","ross-dellenger","Week 5"
15,"Mississippi","2-2",540,"23","ross-dellenger","Week 5"
16,"Utah","4-0",493,"24","ross-dellenger","Week 5"
17,"Nebraska","4-0",640,"20","ross-dellenger","Week 5"
18,"Oklahoma","1-2",120,"25","ross-dellenger","Week 5"
19,"Texas","2-1",217,"21","ross-dellenger","Week 5"
20,"Boise State","3-0",163,"-","ross-dellenger","Week 5"
21,"Arizona State","4-0",135,"-","ross-dellenger","Week 5"
22,"Michigan State","2-1",527,"8","ross-dellenger","Week 5"
23,"Florida","3-1",176,"19","ross-dellenger","Week 5"
24,"TCU","3-1",239,"-","ross-dellenger","Week 5"
25,"San Diego State","3-0",304,"22","ross-dellenger","Week 5"
1,"Ohio State","3-0",1440,"2","sam-mckewon","Week 5"
2,"Louisville","4-0",1409,"3","sam-mckewon","Week 5"
3,"Alabama","4-0",1511,"1","sam-mckewon","Week 5"
4,"Michigan","4-0",1292,"4","sam-mckewon","Week 5"
5,"Clemson","4-0",1267,"5","sam-mckewon","Week 5"
6,"Stanford","3-0",1166,"7","sam-mckewon","Week 5"
7,"Texas A&M","4-0",1036,"10","sam-mckewon","Week 5"
8,"Tennessee","4-0",909,"14","sam-mckewon","Week 5"
9,"Wisconsin","4-0",1084,"11","sam-mckewon","Week 5"
10,"Washington","4-0",986,"9","sam-mckewon","Week 5"
11,"Houston","4-0",1239,"6","sam-mckewon","Week 5"
12,"Miami","3-0",696,"15","sam-mckewon","Week 5"
13,"Florida State","3-1",804,"13","sam-mckewon","Week 5"
14,"Nebraska","4-0",640,"20","sam-mckewon","Week 5"
15,"San Diego State","3-0",304,"22","sam-mckewon","Week 5"
16,"Baylor","4-0",729,"16","sam-mckewon","Week 5"
17,"Boise State","3-0",163,"-","sam-mckewon","Week 5"
18,"Mississippi","2-2",540,"23","sam-mckewon","Week 5"
19,"Florida","3-1",176,"19","sam-mckewon","Week 5"
20,"Colorado","3-1",33,"-","sam-mckewon","Week 5"
21,"Virginia Tech","2-1",38,"-","sam-mckewon","Week 5"
22,"Michigan State","2-1",527,"8","sam-mckewon","Week 5"
23,"Utah","4-0",493,"24","sam-mckewon","Week 5"
24,"Georgia","3-1",142,"12","sam-mckewon","Week 5"
25,"Arizona State","4-0",135,"-","sam-mckewon","Week 5"
1,"Alabama","4-0",1511,"1","scott-hamilton","Week 5"
2,"Ohio State","3-0",1440,"2","scott-hamilton","Week 5"
3,"Michigan","4-0",1292,"4","scott-hamilton","Week 5"
4,"Louisville","4-0",1409,"3","scott-hamilton","Week 5"
5,"Clemson","4-0",1267,"5","scott-hamilton","Week 5"
6,"Stanford","3-0",1166,"7","scott-hamilton","Week 5"
7,"Houston","4-0",1239,"6","scott-hamilton","Week 5"
8,"Washington","4-0",986,"9","scott-hamilton","Week 5"
9,"Wisconsin","4-0",1084,"11","scott-hamilton","Week 5"
10,"Tennessee","4-0",909,"14","scott-hamilton","Week 5"
11,"Florida State","3-1",804,"13","scott-hamilton","Week 5"
12,"Texas A&M","4-0",1036,"10","scott-hamilton","Week 5"
13,"Baylor","4-0",729,"16","scott-hamilton","Week 5"
14,"Miami","3-0",696,"15","scott-hamilton","Week 5"
15,"Nebraska","4-0",640,"20","scott-hamilton","Week 5"
16,"Michigan State","2-1",527,"8","scott-hamilton","Week 5"
17,"Texas","2-1",217,"21","scott-hamilton","Week 5"
18,"Iowa","3-1",25,"-","scott-hamilton","Week 5"
19,"San Diego State","3-0",304,"22","scott-hamilton","Week 5"
20,"Utah","4-0",493,"24","scott-hamilton","Week 5"
21,"Mississippi","2-2",540,"23","scott-hamilton","Week 5"
22,"Florida","3-1",176,"19","scott-hamilton","Week 5"
23,"TCU","3-1",239,"-","scott-hamilton","Week 5"
24,"Oklahoma","1-2",120,"25","scott-hamilton","Week 5"
25,"Boise State","3-0",163,"-","scott-hamilton","Week 5"
1,"Michigan","4-0",1292,"4","scott-wolf","Week 5"
2,"Alabama","4-0",1511,"1","scott-wolf","Week 5"
3,"Louisville","4-0",1409,"3","scott-wolf","Week 5"
4,"Houston","4-0",1239,"6","scott-wolf","Week 5"
5,"Ohio State","3-0",1440,"2","scott-wolf","Week 5"
6,"Clemson","4-0",1267,"5","scott-wolf","Week 5"
7,"Stanford","3-0",1166,"7","scott-wolf","Week 5"
8,"Wisconsin","4-0",1084,"11","scott-wolf","Week 5"
9,"Texas A&M","4-0",1036,"10","scott-wolf","Week 5"
10,"Washington","4-0",986,"9","scott-wolf","Week 5"
11,"Mississippi","2-2",540,"23","scott-wolf","Week 5"
12,"Florida State","3-1",804,"13","scott-wolf","Week 5"
13,"Tennessee","4-0",909,"14","scott-wolf","Week 5"
14,"Baylor","4-0",729,"16","scott-wolf","Week 5"
15,"TCU","3-1",239,"-","scott-wolf","Week 5"
16,"Miami","3-0",696,"15","scott-wolf","Week 5"
17,"Georgia","3-1",142,"12","scott-wolf","Week 5"
18,"Arkansas","3-1",241,"17","scott-wolf","Week 5"
19,"Michigan State","2-1",527,"8","scott-wolf","Week 5"
20,"Oklahoma","1-2",120,"25","scott-wolf","Week 5"
21,"Utah","4-0",493,"24","scott-wolf","Week 5"
22,"Texas","2-1",217,"21","scott-wolf","Week 5"
23,"Iowa","3-1",25,"-","scott-wolf","Week 5"
24,"North Dakota State","1-2",58,"-","scott-wolf","Week 5"
25,"Florida","3-1",176,"19","scott-wolf","Week 5"
1,"Alabama","4-0",1511,"1","steve-batterson","Week 5"
2,"Ohio State","3-0",1440,"2","steve-batterson","Week 5"
3,"Clemson","4-0",1267,"5","steve-batterson","Week 5"
4,"Stanford","3-0",1166,"7","steve-batterson","Week 5"
5,"Michigan","4-0",1292,"4","steve-batterson","Week 5"
6,"Houston","4-0",1239,"6","steve-batterson","Week 5"
7,"Louisville","4-0",1409,"3","steve-batterson","Week 5"
8,"Tennessee","4-0",909,"14","steve-batterson","Week 5"
9,"Washington","4-0",986,"9","steve-batterson","Week 5"
10,"Wisconsin","4-0",1084,"11","steve-batterson","Week 5"
11,"Florida State","3-1",804,"13","steve-batterson","Week 5"
12,"Texas A&M","4-0",1036,"10","steve-batterson","Week 5"
13,"Baylor","4-0",729,"16","steve-batterson","Week 5"
14,"Nebraska","4-0",640,"20","steve-batterson","Week 5"
15,"Michigan State","2-1",527,"8","steve-batterson","Week 5"
16,"Texas","2-1",217,"21","steve-batterson","Week 5"
17,"Miami","3-0",696,"15","steve-batterson","Week 5"
18,"Utah","4-0",493,"24","steve-batterson","Week 5"
19,"Mississippi","2-2",540,"23","steve-batterson","Week 5"
20,"Georgia","3-1",142,"12","steve-batterson","Week 5"
21,"TCU","3-1",239,"-","steve-batterson","Week 5"
22,"San Diego State","3-0",304,"22","steve-batterson","Week 5"
23,"North Dakota State","1-2",58,"-","steve-batterson","Week 5"
24,"Florida","3-1",176,"19","steve-batterson","Week 5"
25,"Iowa","3-1",25,"-","steve-batterson","Week 5"
1,"Alabama","4-0",1511,"1","steve-wiseman","Week 5"
2,"Ohio State","3-0",1440,"2","steve-wiseman","Week 5"
3,"Louisville","4-0",1409,"3","steve-wiseman","Week 5"
4,"Clemson","4-0",1267,"5","steve-wiseman","Week 5"
5,"Houston","4-0",1239,"6","steve-wiseman","Week 5"
6,"Michigan","4-0",1292,"4","steve-wiseman","Week 5"
7,"Wisconsin","4-0",1084,"11","steve-wiseman","Week 5"
8,"Stanford","3-0",1166,"7","steve-wiseman","Week 5"
9,"Florida State","3-1",804,"13","steve-wiseman","Week 5"
10,"Texas A&M","4-0",1036,"10","steve-wiseman","Week 5"
11,"Washington","4-0",986,"9","steve-wiseman","Week 5"
12,"Tennessee","4-0",909,"14","steve-wiseman","Week 5"
13,"Michigan State","2-1",527,"8","steve-wiseman","Week 5"
14,"Miami","3-0",696,"15","steve-wiseman","Week 5"
15,"Baylor","4-0",729,"16","steve-wiseman","Week 5"
16,"Nebraska","4-0",640,"20","steve-wiseman","Week 5"
17,"Mississippi","2-2",540,"23","steve-wiseman","Week 5"
18,"Georgia","3-1",142,"12","steve-wiseman","Week 5"
19,"Texas","2-1",217,"21","steve-wiseman","Week 5"
20,"Arkansas","3-1",241,"17","steve-wiseman","Week 5"
21,"TCU","3-1",239,"-","steve-wiseman","Week 5"
22,"UCLA","2-2",22,"-","steve-wiseman","Week 5"
23,"Florida","3-1",176,"19","steve-wiseman","Week 5"
24,"LSU","2-2",17,"18","steve-wiseman","Week 5"
25,"Oklahoma","1-2",120,"25","steve-wiseman","Week 5"
1,"Alabama","4-0",1511,"1","tom-murphy","Week 5"
2,"Ohio State","3-0",1440,"2","tom-murphy","Week 5"
3,"Louisville","4-0",1409,"3","tom-murphy","Week 5"
4,"Clemson","4-0",1267,"5","tom-murphy","Week 5"
5,"Houston","4-0",1239,"6","tom-murphy","Week 5"
6,"Stanford","3-0",1166,"7","tom-murphy","Week 5"
7,"Texas A&M","4-0",1036,"10","tom-murphy","Week 5"
8,"Michigan","4-0",1292,"4","tom-murphy","Week 5"
9,"Wisconsin","4-0",1084,"11","tom-murphy","Week 5"
10,"Washington","4-0",986,"9","tom-murphy","Week 5"
11,"Miami","3-0",696,"15","tom-murphy","Week 5"
12,"Baylor","4-0",729,"16","tom-murphy","Week 5"
13,"Tennessee","4-0",909,"14","tom-murphy","Week 5"
14,"Florida State","3-1",804,"13","tom-murphy","Week 5"
15,"Michigan State","2-1",527,"8","tom-murphy","Week 5"
16,"Mississippi","2-2",540,"23","tom-murphy","Week 5"
17,"Nebraska","4-0",640,"20","tom-murphy","Week 5"
18,"Texas","2-1",217,"21","tom-murphy","Week 5"
19,"Utah","4-0",493,"24","tom-murphy","Week 5"
20,"Florida","3-1",176,"19","tom-murphy","Week 5"
21,"Arizona State","4-0",135,"-","tom-murphy","Week 5"
22,"Memphis","3-0",6,"-","tom-murphy","Week 5"
23,"Arkansas","3-1",241,"17","tom-murphy","Week 5"
24,"Boise State","3-0",163,"-","tom-murphy","Week 5"
25,"Toledo","3-0",1,"-","tom-murphy","Week 5"
1,"Alabama","4-0",1511,"1","tony-parks","Week 5"
2,"Ohio State","3-0",1440,"2","tony-parks","Week 5"
3,"Louisville","4-0",1409,"3","tony-parks","Week 5"
4,"Houston","4-0",1239,"6","tony-parks","Week 5"
5,"Texas A&M","4-0",1036,"10","tony-parks","Week 5"
6,"Michigan","4-0",1292,"4","tony-parks","Week 5"
7,"Clemson","4-0",1267,"5","tony-parks","Week 5"
8,"Wisconsin","4-0",1084,"11","tony-parks","Week 5"
9,"Stanford","3-0",1166,"7","tony-parks","Week 5"
10,"Baylor","4-0",729,"16","tony-parks","Week 5"
11,"Washington","4-0",986,"9","tony-parks","Week 5"
12,"Miami","3-0",696,"15","tony-parks","Week 5"
13,"Tennessee","4-0",909,"14","tony-parks","Week 5"
14,"Nebraska","4-0",640,"20","tony-parks","Week 5"
15,"Utah","4-0",493,"24","tony-parks","Week 5"
16,"Arkansas","3-1",241,"17","tony-parks","Week 5"
17,"TCU","3-1",239,"-","tony-parks","Week 5"
18,"Florida State","3-1",804,"13","tony-parks","Week 5"
19,"Florida","3-1",176,"19","tony-parks","Week 5"
20,"San Diego State","3-0",304,"22","tony-parks","Week 5"
21,"Michigan State","2-1",527,"8","tony-parks","Week 5"
22,"Mississippi","2-2",540,"23","tony-parks","Week 5"
23,"Georgia","3-1",142,"12","tony-parks","Week 5"
24,"Arizona State","4-0",135,"-","tony-parks","Week 5"
25,"Boise State","3-0",163,"-","tony-parks","Week 5"
