"Rank","Team","Record","Points","PV.Rank","Voter","Week"
6,"Louisville","7-1",1262,"5","ross-dellenger","Week 10"
7,"Texas A&M","7-1",1150,"9","ross-dellenger","Week 10"
8,"Wisconsin","6-2",1122,"11","ross-dellenger","Week 10"
9,"Oklahoma","6-2",835,"16","ross-dellenger","Week 10"
10,"Auburn","6-2",927,"15","ross-dellenger","Week 10"
11,"Nebraska","7-1",951,"7","ross-dellenger","Week 10"
12,"Baylor","6-1",693,"8","ross-dellenger","Week 10"
13,"Florida","6-1",929,"14","ross-dellenger","Week 10"
14,"LSU","5-2",586,"19","ross-dellenger","Week 10"
15,"West Virginia","6-1",620,"10","ross-dellenger","Week 10"
16,"Colorado","6-2",375,"23","ross-dellenger","Week 10"
17,"Virginia Tech","6-2",345,"25","ross-dellenger","Week 10"
18,"Florida State","5-3",409,"12","ross-dellenger","Week 10"
19,"Oklahoma State","6-2",355,"-","ross-dellenger","Week 10"
20,"Boise State","7-1",203,"13","ross-dellenger","Week 10"
21,"North Carolina","6-2",423,"21","ross-dellenger","Week 10"
22,"Western Michigan","8-0",481,"20","ross-dellenger","Week 10"
23,"Utah","7-2",506,"17","ross-dellenger","Week 10"
24,"Penn State","6-2",390,"24","ross-dellenger","Week 10"
25,"Washington State","6-2",139,"-","ross-dellenger","Week 10"
1,"Alabama","8-0",1524,"1","sam-mckewon","Week 10"
2,"Washington","8-0",1369,"4","sam-mckewon","Week 10"
3,"Michigan","8-0",1435,"2","sam-mckewon","Week 10"
4,"Clemson","8-0",1401,"3","sam-mckewon","Week 10"
5,"Ohio State","7-1",1207,"6","sam-mckewon","Week 10"
6,"Wisconsin","6-2",1122,"11","sam-mckewon","Week 10"
7,"Texas A&M","7-1",1150,"9","sam-mckewon","Week 10"
8,"Louisville","7-1",1262,"5","sam-mckewon","Week 10"
9,"Auburn","6-2",927,"15","sam-mckewon","Week 10"
10,"LSU","5-2",586,"19","sam-mckewon","Week 10"
11,"Nebraska","7-1",951,"7","sam-mckewon","Week 10"
12,"Colorado","6-2",375,"23","sam-mckewon","Week 10"
13,"North Carolina","6-2",423,"21","sam-mckewon","Week 10"
14,"Utah","7-2",506,"17","sam-mckewon","Week 10"
15,"West Virginia","6-1",620,"10","sam-mckewon","Week 10"
16,"Oklahoma","6-2",835,"16","sam-mckewon","Week 10"
17,"Florida State","5-3",409,"12","sam-mckewon","Week 10"
18,"Florida","6-1",929,"14","sam-mckewon","Week 10"
19,"Virginia Tech","6-2",345,"25","sam-mckewon","Week 10"
20,"Baylor","6-1",693,"8","sam-mckewon","Week 10"
21,"Oklahoma State","6-2",355,"-","sam-mckewon","Week 10"
22,"USC","5-3",40,"-","sam-mckewon","Week 10"
23,"Western Michigan","8-0",481,"20","sam-mckewon","Week 10"
24,"Penn State","6-2",390,"24","sam-mckewon","Week 10"
25,"Washington State","6-2",139,"-","sam-mckewon","Week 10"
1,"Alabama","8-0",1524,"1","scott-hamilton","Week 10"
2,"Michigan","8-0",1435,"2","scott-hamilton","Week 10"
3,"Washington","8-0",1369,"4","scott-hamilton","Week 10"
4,"Clemson","8-0",1401,"3","scott-hamilton","Week 10"
5,"Louisville","7-1",1262,"5","scott-hamilton","Week 10"
6,"Ohio State","7-1",1207,"6","scott-hamilton","Week 10"
7,"Wisconsin","6-2",1122,"11","scott-hamilton","Week 10"
8,"Texas A&M","7-1",1150,"9","scott-hamilton","Week 10"
9,"Nebraska","7-1",951,"7","scott-hamilton","Week 10"
10,"Florida","6-1",929,"14","scott-hamilton","Week 10"
11,"Baylor","6-1",693,"8","scott-hamilton","Week 10"
12,"West Virginia","6-1",620,"10","scott-hamilton","Week 10"
13,"Auburn","6-2",927,"15","scott-hamilton","Week 10"
14,"Oklahoma","6-2",835,"16","scott-hamilton","Week 10"
15,"Western Michigan","8-0",481,"20","scott-hamilton","Week 10"
16,"LSU","5-2",586,"19","scott-hamilton","Week 10"
17,"Boise State","7-1",203,"13","scott-hamilton","Week 10"
18,"Utah","7-2",506,"17","scott-hamilton","Week 10"
19,"North Carolina","6-2",423,"21","scott-hamilton","Week 10"
20,"Penn State","6-2",390,"24","scott-hamilton","Week 10"
21,"Virginia Tech","6-2",345,"25","scott-hamilton","Week 10"
22,"Colorado","6-2",375,"23","scott-hamilton","Week 10"
23,"Florida State","5-3",409,"12","scott-hamilton","Week 10"
24,"Oklahoma State","6-2",355,"-","scott-hamilton","Week 10"
25,"Houston","7-2",65,"-","scott-hamilton","Week 10"
1,"Michigan","8-0",1435,"2","scott-wolf","Week 10"
2,"Alabama","8-0",1524,"1","scott-wolf","Week 10"
3,"Clemson","8-0",1401,"3","scott-wolf","Week 10"
4,"Louisville","7-1",1262,"5","scott-wolf","Week 10"
5,"Washington","8-0",1369,"4","scott-wolf","Week 10"
6,"Ohio State","7-1",1207,"6","scott-wolf","Week 10"
7,"Texas A&M","7-1",1150,"9","scott-wolf","Week 10"
8,"Wisconsin","6-2",1122,"11","scott-wolf","Week 10"
9,"Nebraska","7-1",951,"7","scott-wolf","Week 10"
10,"Oklahoma","6-2",835,"16","scott-wolf","Week 10"
11,"Florida","6-1",929,"14","scott-wolf","Week 10"
12,"Baylor","6-1",693,"8","scott-wolf","Week 10"
13,"Auburn","6-2",927,"15","scott-wolf","Week 10"
14,"Florida State","5-3",409,"12","scott-wolf","Week 10"
15,"West Virginia","6-1",620,"10","scott-wolf","Week 10"
16,"Western Michigan","8-0",481,"20","scott-wolf","Week 10"
17,"Washington State","6-2",139,"-","scott-wolf","Week 10"
18,"Utah","7-2",506,"17","scott-wolf","Week 10"
19,"LSU","5-2",586,"19","scott-wolf","Week 10"
20,"Penn State","6-2",390,"24","scott-wolf","Week 10"
21,"Boise State","7-1",203,"13","scott-wolf","Week 10"
22,"Oklahoma State","6-2",355,"-","scott-wolf","Week 10"
23,"North Carolina","6-2",423,"21","scott-wolf","Week 10"
24,"Virginia Tech","6-2",345,"25","scott-wolf","Week 10"
25,"Colorado","6-2",375,"23","scott-wolf","Week 10"
1,"Alabama","8-0",1524,"1","steve-batterson","Week 10"
2,"Michigan","8-0",1435,"2","steve-batterson","Week 10"
3,"Clemson","8-0",1401,"3","steve-batterson","Week 10"
4,"Washington","8-0",1369,"4","steve-batterson","Week 10"
5,"Louisville","7-1",1262,"5","steve-batterson","Week 10"
6,"Ohio State","7-1",1207,"6","steve-batterson","Week 10"
7,"Wisconsin","6-2",1122,"11","steve-batterson","Week 10"
8,"Texas A&M","7-1",1150,"9","steve-batterson","Week 10"
9,"Florida","6-1",929,"14","steve-batterson","Week 10"
10,"Nebraska","7-1",951,"7","steve-batterson","Week 10"
11,"Oklahoma","6-2",835,"16","steve-batterson","Week 10"
12,"Baylor","6-1",693,"8","steve-batterson","Week 10"
13,"Auburn","6-2",927,"15","steve-batterson","Week 10"
14,"Western Michigan","8-0",481,"20","steve-batterson","Week 10"
15,"Oklahoma State","6-2",355,"-","steve-batterson","Week 10"
16,"West Virginia","6-1",620,"10","steve-batterson","Week 10"
17,"Utah","7-2",506,"17","steve-batterson","Week 10"
18,"Virginia Tech","6-2",345,"25","steve-batterson","Week 10"
19,"North Carolina","6-2",423,"21","steve-batterson","Week 10"
20,"Florida State","5-3",409,"12","steve-batterson","Week 10"
21,"LSU","5-2",586,"19","steve-batterson","Week 10"
22,"Colorado","6-2",375,"23","steve-batterson","Week 10"
23,"Penn State","6-2",390,"24","steve-batterson","Week 10"
24,"Boise State","7-1",203,"13","steve-batterson","Week 10"
25,"Washington State","6-2",139,"-","steve-batterson","Week 10"
1,"Alabama","8-0",1524,"1","steve-wiseman","Week 10"
2,"Clemson","8-0",1401,"3","steve-wiseman","Week 10"
3,"Michigan","8-0",1435,"2","steve-wiseman","Week 10"
4,"Washington","8-0",1369,"4","steve-wiseman","Week 10"
5,"Louisville","7-1",1262,"5","steve-wiseman","Week 10"
6,"Ohio State","7-1",1207,"6","steve-wiseman","Week 10"
7,"Texas A&M","7-1",1150,"9","steve-wiseman","Week 10"
8,"Wisconsin","6-2",1122,"11","steve-wiseman","Week 10"
9,"Florida","6-1",929,"14","steve-wiseman","Week 10"
10,"Nebraska","7-1",951,"7","steve-wiseman","Week 10"
11,"Baylor","6-1",693,"8","steve-wiseman","Week 10"
12,"Oklahoma","6-2",835,"16","steve-wiseman","Week 10"
13,"North Carolina","6-2",423,"21","steve-wiseman","Week 10"
14,"West Virginia","6-1",620,"10","steve-wiseman","Week 10"
15,"Western Michigan","8-0",481,"20","steve-wiseman","Week 10"
16,"Auburn","6-2",927,"15","steve-wiseman","Week 10"
17,"LSU","5-2",586,"19","steve-wiseman","Week 10"
18,"Utah","7-2",506,"17","steve-wiseman","Week 10"
19,"Virginia Tech","6-2",345,"25","steve-wiseman","Week 10"
20,"Florida State","5-3",409,"12","steve-wiseman","Week 10"
21,"Penn State","6-2",390,"24","steve-wiseman","Week 10"
22,"Colorado","6-2",375,"23","steve-wiseman","Week 10"
23,"San Diego State","7-1",21,"-","steve-wiseman","Week 10"
24,"Oklahoma State","6-2",355,"-","steve-wiseman","Week 10"
25,"Boise State","7-1",203,"13","steve-wiseman","Week 10"
1,"Alabama","8-0",1524,"1","tom-murphy","Week 10"
2,"Washington","8-0",1369,"4","tom-murphy","Week 10"
3,"Michigan","8-0",1435,"2","tom-murphy","Week 10"
4,"Clemson","8-0",1401,"3","tom-murphy","Week 10"
5,"Texas A&M","7-1",1150,"9","tom-murphy","Week 10"
6,"Louisville","7-1",1262,"5","tom-murphy","Week 10"
7,"Ohio State","7-1",1207,"6","tom-murphy","Week 10"
8,"Wisconsin","6-2",1122,"11","tom-murphy","Week 10"
9,"Auburn","6-2",927,"15","tom-murphy","Week 10"
10,"Florida","6-1",929,"14","tom-murphy","Week 10"
11,"West Virginia","6-1",620,"10","tom-murphy","Week 10"
12,"Baylor","6-1",693,"8","tom-murphy","Week 10"
13,"Oklahoma","6-2",835,"16","tom-murphy","Week 10"
14,"Utah","7-2",506,"17","tom-murphy","Week 10"
15,"LSU","5-2",586,"19","tom-murphy","Week 10"
16,"Nebraska","7-1",951,"7","tom-murphy","Week 10"
17,"Oklahoma State","6-2",355,"-","tom-murphy","Week 10"
18,"Virginia Tech","6-2",345,"25","tom-murphy","Week 10"
19,"Penn State","6-2",390,"24","tom-murphy","Week 10"
20,"Washington State","6-2",139,"-","tom-murphy","Week 10"
21,"Colorado","6-2",375,"23","tom-murphy","Week 10"
22,"Troy","6-1",20,"-","tom-murphy","Week 10"
23,"North Carolina","6-2",423,"21","tom-murphy","Week 10"
24,"Florida State","5-3",409,"12","tom-murphy","Week 10"
25,"Western Michigan","8-0",481,"20","tom-murphy","Week 10"
1,"Alabama","8-0",1524,"1","tony-parks","Week 10"
2,"Clemson","8-0",1401,"3","tony-parks","Week 10"
3,"Washington","8-0",1369,"4","tony-parks","Week 10"
4,"Michigan","8-0",1435,"2","tony-parks","Week 10"
5,"Texas A&M","7-1",1150,"9","tony-parks","Week 10"
6,"Louisville","7-1",1262,"5","tony-parks","Week 10"
7,"Ohio State","7-1",1207,"6","tony-parks","Week 10"
8,"Florida","6-1",929,"14","tony-parks","Week 10"
9,"Nebraska","7-1",951,"7","tony-parks","Week 10"
10,"Baylor","6-1",693,"8","tony-parks","Week 10"
11,"Auburn","6-2",927,"15","tony-parks","Week 10"
12,"Wisconsin","6-2",1122,"11","tony-parks","Week 10"
13,"West Virginia","6-1",620,"10","tony-parks","Week 10"
14,"Utah","7-2",506,"17","tony-parks","Week 10"
15,"Oklahoma","6-2",835,"16","tony-parks","Week 10"
16,"Western Michigan","8-0",481,"20","tony-parks","Week 10"
17,"Boise State","7-1",203,"13","tony-parks","Week 10"
18,"Colorado","6-2",375,"23","tony-parks","Week 10"
19,"Virginia Tech","6-2",345,"25","tony-parks","Week 10"
20,"North Carolina","6-2",423,"21","tony-parks","Week 10"
21,"LSU","5-2",586,"19","tony-parks","Week 10"
22,"Oklahoma State","6-2",355,"-","tony-parks","Week 10"
23,"Penn State","6-2",390,"24","tony-parks","Week 10"
24,"Florida State","5-3",409,"12","tony-parks","Week 10"
25,"Troy","6-1",20,"-","tony-parks","Week 10"
