"Rank","Team","Record","Points","PV.Rank","Voter","Week"
12,"Florida State","2-1",722,"2","mandy-mitchell","Week 4"
13,"Georgia","3-0",726,"16","mandy-mitchell","Week 4"
14,"Tennessee","3-0",707,"15","mandy-mitchell","Week 4"
15,"Florida","3-0",479,"23","mandy-mitchell","Week 4"
16,"Arkansas","3-0",528,"24","mandy-mitchell","Week 4"
17,"Texas","2-1",196,"11","mandy-mitchell","Week 4"
18,"LSU","2-1",517,"20","mandy-mitchell","Week 4"
19,"TCU","2-1",132,"-","mandy-mitchell","Week 4"
20,"Baylor","3-0",529,"21","mandy-mitchell","Week 4"
21,"Mississippi","1-2",172,"19","mandy-mitchell","Week 4"
22,"Nebraska","3-0",420,"-","mandy-mitchell","Week 4"
23,"Miami","3-0",565,"25","mandy-mitchell","Week 4"
24,"Oklahoma","1-2",139,"14","mandy-mitchell","Week 4"
25,"North Dakota State","2-1",74,"-","mandy-mitchell","Week 4"
1,"Alabama","3-0",1510,"1","marc-weiszer","Week 4"
2,"Ohio State","3-0",1442,"3","marc-weiszer","Week 4"
3,"Michigan","3-0",1277,"4","marc-weiszer","Week 4"
4,"Louisville","3-0",1406,"10","marc-weiszer","Week 4"
5,"Houston","3-0",1245,"6","marc-weiszer","Week 4"
6,"Stanford","2-0",1195,"7","marc-weiszer","Week 4"
7,"Clemson","3-0",1258,"5","marc-weiszer","Week 4"
8,"Texas A&M","3-0",890,"17","marc-weiszer","Week 4"
9,"Michigan State","2-0",1084,"12","marc-weiszer","Week 4"
10,"Washington","3-0",1040,"8","marc-weiszer","Week 4"
11,"Georgia","3-0",726,"16","marc-weiszer","Week 4"
12,"Florida","3-0",479,"23","marc-weiszer","Week 4"
13,"Florida State","2-1",722,"2","marc-weiszer","Week 4"
14,"Tennessee","3-0",707,"15","marc-weiszer","Week 4"
15,"California","2-1",44,"-","marc-weiszer","Week 4"
16,"Texas","2-1",196,"11","marc-weiszer","Week 4"
17,"Wisconsin","3-0",828,"9","marc-weiszer","Week 4"
18,"Baylor","3-0",529,"21","marc-weiszer","Week 4"
19,"Arkansas","3-0",528,"24","marc-weiszer","Week 4"
20,"LSU","2-1",517,"20","marc-weiszer","Week 4"
21,"TCU","2-1",132,"-","marc-weiszer","Week 4"
22,"Miami","3-0",565,"25","marc-weiszer","Week 4"
23,"Nebraska","3-0",420,"-","marc-weiszer","Week 4"
24,"Mississippi","1-2",172,"19","marc-weiszer","Week 4"
25,"Oklahoma State","2-1",42,"-","marc-weiszer","Week 4"
1,"Alabama","3-0",1510,"1","marq-burnett","Week 4"
2,"Ohio State","3-0",1442,"3","marq-burnett","Week 4"
3,"Louisville","3-0",1406,"10","marq-burnett","Week 4"
4,"Michigan","3-0",1277,"4","marq-burnett","Week 4"
5,"Houston","3-0",1245,"6","marq-burnett","Week 4"
6,"Clemson","3-0",1258,"5","marq-burnett","Week 4"
7,"Stanford","2-0",1195,"7","marq-burnett","Week 4"
8,"Michigan State","2-0",1084,"12","marq-burnett","Week 4"
9,"Washington","3-0",1040,"8","marq-burnett","Week 4"
10,"Baylor","3-0",529,"21","marq-burnett","Week 4"
11,"Tennessee","3-0",707,"15","marq-burnett","Week 4"
12,"Florida","3-0",479,"23","marq-burnett","Week 4"
13,"Texas A&M","3-0",890,"17","marq-burnett","Week 4"
14,"Georgia","3-0",726,"16","marq-burnett","Week 4"
15,"Wisconsin","3-0",828,"9","marq-burnett","Week 4"
16,"Arkansas","3-0",528,"24","marq-burnett","Week 4"
17,"Miami","3-0",565,"25","marq-burnett","Week 4"
18,"North Dakota State","2-1",74,"-","marq-burnett","Week 4"
19,"Nebraska","3-0",420,"-","marq-burnett","Week 4"
20,"Iowa","2-1",47,"13","marq-burnett","Week 4"
21,"Texas","2-1",196,"11","marq-burnett","Week 4"
22,"Oregon","2-1",23,"22","marq-burnett","Week 4"
23,"LSU","2-1",517,"20","marq-burnett","Week 4"
24,"TCU","2-1",132,"-","marq-burnett","Week 4"
25,"Florida State","2-1",722,"2","marq-burnett","Week 4"
1,"Alabama","3-0",1510,"1","matt-charboneau","Week 4"
2,"Ohio State","3-0",1442,"3","matt-charboneau","Week 4"
3,"Clemson","3-0",1258,"5","matt-charboneau","Week 4"
4,"Stanford","2-0",1195,"7","matt-charboneau","Week 4"
5,"Michigan","3-0",1277,"4","matt-charboneau","Week 4"
6,"Houston","3-0",1245,"6","matt-charboneau","Week 4"
7,"Michigan State","2-0",1084,"12","matt-charboneau","Week 4"
8,"Louisville","3-0",1406,"10","matt-charboneau","Week 4"
9,"Washington","3-0",1040,"8","matt-charboneau","Week 4"
10,"LSU","2-1",517,"20","matt-charboneau","Week 4"
11,"Wisconsin","3-0",828,"9","matt-charboneau","Week 4"
12,"Georgia","3-0",726,"16","matt-charboneau","Week 4"
13,"Florida State","2-1",722,"2","matt-charboneau","Week 4"
14,"Texas A&M","3-0",890,"17","matt-charboneau","Week 4"
15,"Boise State","2-0",69,"-","matt-charboneau","Week 4"
16,"Baylor","3-0",529,"21","matt-charboneau","Week 4"
17,"TCU","2-1",132,"-","matt-charboneau","Week 4"
18,"Tennessee","3-0",707,"15","matt-charboneau","Week 4"
19,"Texas","2-1",196,"11","matt-charboneau","Week 4"
20,"Nebraska","3-0",420,"-","matt-charboneau","Week 4"
21,"Oklahoma State","2-1",42,"-","matt-charboneau","Week 4"
22,"Miami","3-0",565,"25","matt-charboneau","Week 4"
23,"Iowa","2-1",47,"13","matt-charboneau","Week 4"
24,"Florida","3-0",479,"23","matt-charboneau","Week 4"
25,"Arkansas","3-0",528,"24","matt-charboneau","Week 4"
1,"Alabama","3-0",1510,"1","matt-galloway","Week 4"
2,"Ohio State","3-0",1442,"3","matt-galloway","Week 4"
3,"Louisville","3-0",1406,"10","matt-galloway","Week 4"
4,"Michigan","3-0",1277,"4","matt-galloway","Week 4"
5,"Clemson","3-0",1258,"5","matt-galloway","Week 4"
6,"Houston","3-0",1245,"6","matt-galloway","Week 4"
7,"Michigan State","2-0",1084,"12","matt-galloway","Week 4"
8,"Stanford","2-0",1195,"7","matt-galloway","Week 4"
9,"Tennessee","3-0",707,"15","matt-galloway","Week 4"
10,"Washington","3-0",1040,"8","matt-galloway","Week 4"
11,"Baylor","3-0",529,"21","matt-galloway","Week 4"
12,"Georgia","3-0",726,"16","matt-galloway","Week 4"
13,"Wisconsin","3-0",828,"9","matt-galloway","Week 4"
14,"Texas A&M","3-0",890,"17","matt-galloway","Week 4"
15,"Arkansas","3-0",528,"24","matt-galloway","Week 4"
16,"Florida State","2-1",722,"2","matt-galloway","Week 4"
17,"Nebraska","3-0",420,"-","matt-galloway","Week 4"
18,"LSU","2-1",517,"20","matt-galloway","Week 4"
19,"Utah","3-0",154,"-","matt-galloway","Week 4"
20,"Miami","3-0",565,"25","matt-galloway","Week 4"
21,"Florida","3-0",479,"23","matt-galloway","Week 4"
22,"Texas","2-1",196,"11","matt-galloway","Week 4"
23,"North Dakota State","2-1",74,"-","matt-galloway","Week 4"
24,"Iowa","2-1",47,"13","matt-galloway","Week 4"
25,"Georgia Tech","3-0",17,"-","matt-galloway","Week 4"
1,"Alabama","3-0",1510,"1","matt-mccoy","Week 4"
2,"Ohio State","3-0",1442,"3","matt-mccoy","Week 4"
3,"Clemson","3-0",1258,"5","matt-mccoy","Week 4"
4,"Louisville","3-0",1406,"10","matt-mccoy","Week 4"
5,"Houston","3-0",1245,"6","matt-mccoy","Week 4"
6,"Michigan","3-0",1277,"4","matt-mccoy","Week 4"
7,"Stanford","2-0",1195,"7","matt-mccoy","Week 4"
8,"Washington","3-0",1040,"8","matt-mccoy","Week 4"
9,"Michigan State","2-0",1084,"12","matt-mccoy","Week 4"
10,"Wisconsin","3-0",828,"9","matt-mccoy","Week 4"
11,"Tennessee","3-0",707,"15","matt-mccoy","Week 4"
12,"Texas A&M","3-0",890,"17","matt-mccoy","Week 4"
13,"Georgia","3-0",726,"16","matt-mccoy","Week 4"
14,"Florida State","2-1",722,"2","matt-mccoy","Week 4"
15,"Baylor","3-0",529,"21","matt-mccoy","Week 4"
16,"LSU","2-1",517,"20","matt-mccoy","Week 4"
17,"Arkansas","3-0",528,"24","matt-mccoy","Week 4"
18,"Florida","3-0",479,"23","matt-mccoy","Week 4"
19,"Nebraska","3-0",420,"-","matt-mccoy","Week 4"
20,"Miami","3-0",565,"25","matt-mccoy","Week 4"
21,"Mississippi","1-2",172,"19","matt-mccoy","Week 4"
22,"TCU","2-1",132,"-","matt-mccoy","Week 4"
23,"Texas","2-1",196,"11","matt-mccoy","Week 4"
24,"Oklahoma","1-2",139,"14","matt-mccoy","Week 4"
25,"Notre Dame","1-2",32,"18","matt-mccoy","Week 4"
1,"Alabama","3-0",1510,"1","matt-porter","Week 4"
2,"Ohio State","3-0",1442,"3","matt-porter","Week 4"
3,"Michigan","3-0",1277,"4","matt-porter","Week 4"
4,"Louisville","3-0",1406,"10","matt-porter","Week 4"
5,"Houston","3-0",1245,"6","matt-porter","Week 4"
6,"Stanford","2-0",1195,"7","matt-porter","Week 4"
7,"Clemson","3-0",1258,"5","matt-porter","Week 4"
8,"Washington","3-0",1040,"8","matt-porter","Week 4"
9,"Michigan State","2-0",1084,"12","matt-porter","Week 4"
10,"Florida State","2-1",722,"2","matt-porter","Week 4"
11,"Texas A&M","3-0",890,"17","matt-porter","Week 4"
12,"Oklahoma","1-2",139,"14","matt-porter","Week 4"
13,"LSU","2-1",517,"20","matt-porter","Week 4"
14,"Mississippi","1-2",172,"19","matt-porter","Week 4"
15,"Georgia","3-0",726,"16","matt-porter","Week 4"
16,"Miami","3-0",565,"25","matt-porter","Week 4"
17,"Arkansas","3-0",528,"24","matt-porter","Week 4"
18,"Wisconsin","3-0",828,"9","matt-porter","Week 4"
19,"Texas","2-1",196,"11","matt-porter","Week 4"
20,"Tennessee","3-0",707,"15","matt-porter","Week 4"
21,"Baylor","3-0",529,"21","matt-porter","Week 4"
22,"North Carolina","2-1",17,"-","matt-porter","Week 4"
23,"Florida","3-0",479,"23","matt-porter","Week 4"
24,"Notre Dame","1-2",32,"18","matt-porter","Week 4"
25,"Nebraska","3-0",420,"-","matt-porter","Week 4"
1,"Alabama","3-0",1510,"1","michael-bonner","Week 4"
2,"Louisville","3-0",1406,"10","michael-bonner","Week 4"
3,"Ohio State","3-0",1442,"3","michael-bonner","Week 4"
4,"Michigan","3-0",1277,"4","michael-bonner","Week 4"
5,"Houston","3-0",1245,"6","michael-bonner","Week 4"
6,"Clemson","3-0",1258,"5","michael-bonner","Week 4"
7,"Stanford","2-0",1195,"7","michael-bonner","Week 4"
8,"Michigan State","2-0",1084,"12","michael-bonner","Week 4"
9,"Washington","3-0",1040,"8","michael-bonner","Week 4"
10,"Florida State","2-1",722,"2","michael-bonner","Week 4"
11,"Texas A&M","3-0",890,"17","michael-bonner","Week 4"
12,"Wisconsin","3-0",828,"9","michael-bonner","Week 4"
13,"Georgia","3-0",726,"16","michael-bonner","Week 4"
14,"Arkansas","3-0",528,"24","michael-bonner","Week 4"
15,"Tennessee","3-0",707,"15","michael-bonner","Week 4"
16,"Mississippi","1-2",172,"19","michael-bonner","Week 4"
17,"Oklahoma","1-2",139,"14","michael-bonner","Week 4"
18,"Miami","3-0",565,"25","michael-bonner","Week 4"
19,"Nebraska","3-0",420,"-","michael-bonner","Week 4"
20,"San Diego State","3-0",183,"-","michael-bonner","Week 4"
21,"Florida","3-0",479,"23","michael-bonner","Week 4"
22,"Baylor","3-0",529,"21","michael-bonner","Week 4"
23,"LSU","2-1",517,"20","michael-bonner","Week 4"
24,"Texas","2-1",196,"11","michael-bonner","Week 4"
25,"Iowa","2-1",47,"13","michael-bonner","Week 4"
1,"Alabama","3-0",1510,"1","michael-lev","Week 4"
2,"Ohio State","3-0",1442,"3","michael-lev","Week 4"
3,"Louisville","3-0",1406,"10","michael-lev","Week 4"
4,"Michigan","3-0",1277,"4","michael-lev","Week 4"
5,"Houston","3-0",1245,"6","michael-lev","Week 4"
6,"Clemson","3-0",1258,"5","michael-lev","Week 4"
7,"Washington","3-0",1040,"8","michael-lev","Week 4"
8,"Stanford","2-0",1195,"7","michael-lev","Week 4"
9,"Miami","3-0",565,"25","michael-lev","Week 4"
10,"Texas A&M","3-0",890,"17","michael-lev","Week 4"
11,"Michigan State","2-0",1084,"12","michael-lev","Week 4"
12,"Florida State","2-1",722,"2","michael-lev","Week 4"
13,"UCLA","2-1",74,"-","michael-lev","Week 4"
14,"Wisconsin","3-0",828,"9","michael-lev","Week 4"
15,"LSU","2-1",517,"20","michael-lev","Week 4"
16,"Tennessee","3-0",707,"15","michael-lev","Week 4"
17,"Baylor","3-0",529,"21","michael-lev","Week 4"
18,"Nebraska","3-0",420,"-","michael-lev","Week 4"
19,"Arkansas","3-0",528,"24","michael-lev","Week 4"
20,"Florida","3-0",479,"23","michael-lev","Week 4"
21,"Georgia","3-0",726,"16","michael-lev","Week 4"
22,"San Diego State","3-0",183,"-","michael-lev","Week 4"
23,"Oregon","2-1",23,"22","michael-lev","Week 4"
24,"Utah","3-0",154,"-","michael-lev","Week 4"
25,"TCU","2-1",132,"-","michael-lev","Week 4"
1,"Alabama","3-0",1510,"1","mike-barber","Week 4"
2,"Louisville","3-0",1406,"10","mike-barber","Week 4"
3,"Ohio State","3-0",1442,"3","mike-barber","Week 4"
4,"Clemson","3-0",1258,"5","mike-barber","Week 4"
5,"Michigan","3-0",1277,"4","mike-barber","Week 4"
6,"Stanford","2-0",1195,"7","mike-barber","Week 4"
7,"Houston","3-0",1245,"6","mike-barber","Week 4"
8,"Washington","3-0",1040,"8","mike-barber","Week 4"
9,"Michigan State","2-0",1084,"12","mike-barber","Week 4"
10,"Florida","3-0",479,"23","mike-barber","Week 4"
11,"Florida State","2-1",722,"2","mike-barber","Week 4"
12,"Wisconsin","3-0",828,"9","mike-barber","Week 4"
13,"Texas A&M","3-0",890,"17","mike-barber","Week 4"
14,"Arkansas","3-0",528,"24","mike-barber","Week 4"
15,"Baylor","3-0",529,"21","mike-barber","Week 4"
16,"Tennessee","3-0",707,"15","mike-barber","Week 4"
17,"LSU","2-1",517,"20","mike-barber","Week 4"
18,"Nebraska","3-0",420,"-","mike-barber","Week 4"
19,"Miami","3-0",565,"25","mike-barber","Week 4"
20,"Texas","2-1",196,"11","mike-barber","Week 4"
21,"TCU","2-1",132,"-","mike-barber","Week 4"
22,"UCLA","2-1",74,"-","mike-barber","Week 4"
23,"Oregon","2-1",23,"22","mike-barber","Week 4"
24,"Maryland","3-0",3,"-","mike-barber","Week 4"
25,"North Dakota State","2-1",74,"-","mike-barber","Week 4"
1,"Alabama","3-0",1510,"1","mitch-vingle","Week 4"
2,"Louisville","3-0",1406,"10","mitch-vingle","Week 4"
3,"Ohio State","3-0",1442,"3","mitch-vingle","Week 4"
4,"Michigan","3-0",1277,"4","mitch-vingle","Week 4"
5,"Houston","3-0",1245,"6","mitch-vingle","Week 4"
6,"Stanford","2-0",1195,"7","mitch-vingle","Week 4"
7,"Clemson","3-0",1258,"5","mitch-vingle","Week 4"
8,"Michigan State","2-0",1084,"12","mitch-vingle","Week 4"
9,"Washington","3-0",1040,"8","mitch-vingle","Week 4"
10,"Wisconsin","3-0",828,"9","mitch-vingle","Week 4"
11,"Georgia","3-0",726,"16","mitch-vingle","Week 4"
12,"Texas A&M","3-0",890,"17","mitch-vingle","Week 4"
13,"Tennessee","3-0",707,"15","mitch-vingle","Week 4"
14,"Oklahoma","1-2",139,"14","mitch-vingle","Week 4"
15,"LSU","2-1",517,"20","mitch-vingle","Week 4"
16,"Mississippi","1-2",172,"19","mitch-vingle","Week 4"
17,"Florida State","2-1",722,"2","mitch-vingle","Week 4"
18,"Notre Dame","1-2",32,"18","mitch-vingle","Week 4"
19,"Baylor","3-0",529,"21","mitch-vingle","Week 4"
20,"Nebraska","3-0",420,"-","mitch-vingle","Week 4"
21,"Florida","3-0",479,"23","mitch-vingle","Week 4"
22,"Arkansas","3-0",528,"24","mitch-vingle","Week 4"
23,"Miami","3-0",565,"25","mitch-vingle","Week 4"
24,"Texas","2-1",196,"11","mitch-vingle","Week 4"
25,"North Dakota State","2-1",74,"-","mitch-vingle","Week 4"
1,"Alabama","3-0",1510,"1","nathan-deen","Week 4"
2,"Louisville","3-0",1406,"10","nathan-deen","Week 4"
3,"Michigan","3-0",1277,"4","nathan-deen","Week 4"
4,"Ohio State","3-0",1442,"3","nathan-deen","Week 4"
5,"Houston","3-0",1245,"6","nathan-deen","Week 4"
6,"Stanford","2-0",1195,"7","nathan-deen","Week 4"
7,"Texas A&M","3-0",890,"17","nathan-deen","Week 4"
8,"Washington","3-0",1040,"8","nathan-deen","Week 4"
9,"Clemson","3-0",1258,"5","nathan-deen","Week 4"
10,"Miami","3-0",565,"25","nathan-deen","Week 4"
11,"Michigan State","2-0",1084,"12","nathan-deen","Week 4"
12,"Arkansas","3-0",528,"24","nathan-deen","Week 4"
13,"Baylor","3-0",529,"21","nathan-deen","Week 4"
14,"Nebraska","3-0",420,"-","nathan-deen","Week 4"
15,"Utah","3-0",154,"-","nathan-deen","Week 4"
16,"Florida","3-0",479,"23","nathan-deen","Week 4"
17,"Wisconsin","3-0",828,"9","nathan-deen","Week 4"
18,"Tennessee","3-0",707,"15","nathan-deen","Week 4"
19,"Georgia","3-0",726,"16","nathan-deen","Week 4"
20,"Texas","2-1",196,"11","nathan-deen","Week 4"
21,"Florida State","2-1",722,"2","nathan-deen","Week 4"
22,"Toledo","3-0",6,"-","nathan-deen","Week 4"
23,"Central Michigan","3-0",16,"-","nathan-deen","Week 4"
24,"UCLA","2-1",74,"-","nathan-deen","Week 4"
25,"Mississippi","1-2",172,"19","nathan-deen","Week 4"
1,"Alabama","3-0",1510,"1","pat-caputo","Week 4"
2,"Ohio State","3-0",1442,"3","pat-caputo","Week 4"
3,"Louisville","3-0",1406,"10","pat-caputo","Week 4"
4,"Clemson","3-0",1258,"5","pat-caputo","Week 4"
5,"Michigan","3-0",1277,"4","pat-caputo","Week 4"
6,"Stanford","2-0",1195,"7","pat-caputo","Week 4"
7,"Michigan State","2-0",1084,"12","pat-caputo","Week 4"
8,"Houston","3-0",1245,"6","pat-caputo","Week 4"
9,"Washington","3-0",1040,"8","pat-caputo","Week 4"
10,"Texas A&M","3-0",890,"17","pat-caputo","Week 4"
11,"Wisconsin","3-0",828,"9","pat-caputo","Week 4"
12,"Baylor","3-0",529,"21","pat-caputo","Week 4"
13,"Florida","3-0",479,"23","pat-caputo","Week 4"
14,"Miami","3-0",565,"25","pat-caputo","Week 4"
15,"Georgia","3-0",726,"16","pat-caputo","Week 4"
16,"Tennessee","3-0",707,"15","pat-caputo","Week 4"
17,"Nebraska","3-0",420,"-","pat-caputo","Week 4"
18,"Arkansas","3-0",528,"24","pat-caputo","Week 4"
19,"LSU","2-1",517,"20","pat-caputo","Week 4"
20,"TCU","2-1",132,"-","pat-caputo","Week 4"
21,"Boise State","2-0",69,"-","pat-caputo","Week 4"
22,"San Diego State","3-0",183,"-","pat-caputo","Week 4"
23,"UCLA","2-1",74,"-","pat-caputo","Week 4"
24,"Oregon","2-1",23,"22","pat-caputo","Week 4"
25,"Central Michigan","3-0",16,"-","pat-caputo","Week 4"
1,"Alabama","3-0",1510,"1","patrick-brown","Week 4"
2,"Ohio State","3-0",1442,"3","patrick-brown","Week 4"
3,"Louisville","3-0",1406,"10","patrick-brown","Week 4"
4,"Michigan State","2-0",1084,"12","patrick-brown","Week 4"
5,"Stanford","2-0",1195,"7","patrick-brown","Week 4"
6,"Michigan","3-0",1277,"4","patrick-brown","Week 4"
7,"Texas A&M","3-0",890,"17","patrick-brown","Week 4"
8,"Clemson","3-0",1258,"5","patrick-brown","Week 4"
9,"Houston","3-0",1245,"6","patrick-brown","Week 4"
10,"Washington","3-0",1040,"8","patrick-brown","Week 4"
11,"Arkansas","3-0",528,"24","patrick-brown","Week 4"
12,"Wisconsin","3-0",828,"9","patrick-brown","Week 4"
13,"Florida State","2-1",722,"2","patrick-brown","Week 4"
14,"Georgia","3-0",726,"16","patrick-brown","Week 4"
15,"Miami","3-0",565,"25","patrick-brown","Week 4"
16,"Tennessee","3-0",707,"15","patrick-brown","Week 4"
17,"LSU","2-1",517,"20","patrick-brown","Week 4"
18,"Florida","3-0",479,"23","patrick-brown","Week 4"
19,"Baylor","3-0",529,"21","patrick-brown","Week 4"
20,"Nebraska","3-0",420,"-","patrick-brown","Week 4"
21,"San Diego State","3-0",183,"-","patrick-brown","Week 4"
22,"California","2-1",44,"-","patrick-brown","Week 4"
23,"Texas","2-1",196,"11","patrick-brown","Week 4"
24,"Mississippi","1-2",172,"19","patrick-brown","Week 4"
25,"North Dakota State","2-1",74,"-","patrick-brown","Week 4"
1,"Ohio State","3-0",1442,"3","pete-diprimio","Week 4"
2,"Alabama","3-0",1510,"1","pete-diprimio","Week 4"
3,"Louisville","3-0",1406,"10","pete-diprimio","Week 4"
4,"Houston","3-0",1245,"6","pete-diprimio","Week 4"
5,"Clemson","3-0",1258,"5","pete-diprimio","Week 4"
6,"Stanford","2-0",1195,"7","pete-diprimio","Week 4"
7,"Michigan State","2-0",1084,"12","pete-diprimio","Week 4"
8,"Michigan","3-0",1277,"4","pete-diprimio","Week 4"
9,"Washington","3-0",1040,"8","pete-diprimio","Week 4"
10,"Wisconsin","3-0",828,"9","pete-diprimio","Week 4"
11,"Georgia","3-0",726,"16","pete-diprimio","Week 4"
12,"Texas A&M","3-0",890,"17","pete-diprimio","Week 4"
13,"Tennessee","3-0",707,"15","pete-diprimio","Week 4"
14,"Nebraska","3-0",420,"-","pete-diprimio","Week 4"
15,"North Dakota State","2-1",74,"-","pete-diprimio","Week 4"
16,"Florida State","2-1",722,"2","pete-diprimio","Week 4"
17,"Baylor","3-0",529,"21","pete-diprimio","Week 4"
18,"Florida","3-0",479,"23","pete-diprimio","Week 4"
19,"Arkansas","3-0",528,"24","pete-diprimio","Week 4"
20,"Boise State","2-0",69,"-","pete-diprimio","Week 4"
21,"Miami","3-0",565,"25","pete-diprimio","Week 4"
22,"Iowa","2-1",47,"13","pete-diprimio","Week 4"
23,"LSU","2-1",517,"20","pete-diprimio","Week 4"
24,"Mississippi","1-2",172,"19","pete-diprimio","Week 4"
25,"San Diego State","3-0",183,"-","pete-diprimio","Week 4"
1,"Alabama","3-0",1510,"1","rob-long","Week 4"
2,"Ohio State","3-0",1442,"3","rob-long","Week 4"
3,"Clemson","3-0",1258,"5","rob-long","Week 4"
4,"Louisville","3-0",1406,"10","rob-long","Week 4"
5,"Stanford","2-0",1195,"7","rob-long","Week 4"
6,"Michigan","3-0",1277,"4","rob-long","Week 4"
7,"Michigan State","2-0",1084,"12","rob-long","Week 4"
8,"Houston","3-0",1245,"6","rob-long","Week 4"
9,"Tennessee","3-0",707,"15","rob-long","Week 4"
10,"Wisconsin","3-0",828,"9","rob-long","Week 4"
11,"Baylor","3-0",529,"21","rob-long","Week 4"
12,"Texas A&M","3-0",890,"17","rob-long","Week 4"
13,"Arkansas","3-0",528,"24","rob-long","Week 4"
14,"Florida","3-0",479,"23","rob-long","Week 4"
15,"Georgia","3-0",726,"16","rob-long","Week 4"
16,"Florida State","2-1",722,"2","rob-long","Week 4"
17,"Miami","3-0",565,"25","rob-long","Week 4"
18,"Nebraska","3-0",420,"-","rob-long","Week 4"
19,"Washington","3-0",1040,"8","rob-long","Week 4"
20,"Georgia Tech","3-0",17,"-","rob-long","Week 4"
21,"TCU","2-1",132,"-","rob-long","Week 4"
22,"San Diego State","3-0",183,"-","rob-long","Week 4"
23,"LSU","2-1",517,"20","rob-long","Week 4"
24,"Utah","3-0",154,"-","rob-long","Week 4"
25,"Maryland","3-0",3,"-","rob-long","Week 4"
1,"Alabama","3-0",1510,"1","robert-cessna","Week 4"
2,"Ohio State","3-0",1442,"3","robert-cessna","Week 4"
3,"Clemson","3-0",1258,"5","robert-cessna","Week 4"
4,"Louisville","3-0",1406,"10","robert-cessna","Week 4"
5,"Michigan","3-0",1277,"4","robert-cessna","Week 4"
6,"Stanford","2-0",1195,"7","robert-cessna","Week 4"
7,"Houston","3-0",1245,"6","robert-cessna","Week 4"
8,"Michigan State","2-0",1084,"12","robert-cessna","Week 4"
9,"Washington","3-0",1040,"8","robert-cessna","Week 4"
10,"Wisconsin","3-0",828,"9","robert-cessna","Week 4"
11,"Florida State","2-1",722,"2","robert-cessna","Week 4"
12,"Texas A&M","3-0",890,"17","robert-cessna","Week 4"
13,"Tennessee","3-0",707,"15","robert-cessna","Week 4"
14,"Mississippi","1-2",172,"19","robert-cessna","Week 4"
15,"Baylor","3-0",529,"21","robert-cessna","Week 4"
16,"Georgia","3-0",726,"16","robert-cessna","Week 4"
17,"Arkansas","3-0",528,"24","robert-cessna","Week 4"
18,"Nebraska","3-0",420,"-","robert-cessna","Week 4"
19,"Miami","3-0",565,"25","robert-cessna","Week 4"
20,"Texas","2-1",196,"11","robert-cessna","Week 4"
21,"LSU","2-1",517,"20","robert-cessna","Week 4"
22,"Florida","3-0",479,"23","robert-cessna","Week 4"
23,"Boise State","2-0",69,"-","robert-cessna","Week 4"
24,"Oklahoma","1-2",139,"14","robert-cessna","Week 4"
25,"San Diego State","3-0",183,"-","robert-cessna","Week 4"
1,"Alabama","3-0",1510,"1","robert-gagliardi","Week 4"
2,"Louisville","3-0",1406,"10","robert-gagliardi","Week 4"
3,"Clemson","3-0",1258,"5","robert-gagliardi","Week 4"
4,"Ohio State","3-0",1442,"3","robert-gagliardi","Week 4"
5,"Michigan","3-0",1277,"4","robert-gagliardi","Week 4"
6,"Stanford","2-0",1195,"7","robert-gagliardi","Week 4"
7,"Houston","3-0",1245,"6","robert-gagliardi","Week 4"
8,"Michigan State","2-0",1084,"12","robert-gagliardi","Week 4"
9,"Washington","3-0",1040,"8","robert-gagliardi","Week 4"
10,"Florida State","2-1",722,"2","robert-gagliardi","Week 4"
11,"Tennessee","3-0",707,"15","robert-gagliardi","Week 4"
12,"Georgia","3-0",726,"16","robert-gagliardi","Week 4"
13,"Texas A&M","3-0",890,"17","robert-gagliardi","Week 4"
14,"Baylor","3-0",529,"21","robert-gagliardi","Week 4"
15,"Wisconsin","3-0",828,"9","robert-gagliardi","Week 4"
16,"Florida","3-0",479,"23","robert-gagliardi","Week 4"
17,"LSU","2-1",517,"20","robert-gagliardi","Week 4"
18,"Arkansas","3-0",528,"24","robert-gagliardi","Week 4"
19,"Miami","3-0",565,"25","robert-gagliardi","Week 4"
20,"Nebraska","3-0",420,"-","robert-gagliardi","Week 4"
21,"TCU","2-1",132,"-","robert-gagliardi","Week 4"
22,"Texas","2-1",196,"11","robert-gagliardi","Week 4"
23,"Utah","3-0",154,"-","robert-gagliardi","Week 4"
24,"UCLA","2-1",74,"-","robert-gagliardi","Week 4"
25,"San Diego State","3-0",183,"-","robert-gagliardi","Week 4"
1,"Alabama","3-0",1510,"1","ross-dellenger","Week 4"
2,"Ohio State","3-0",1442,"3","ross-dellenger","Week 4"
3,"Louisville","3-0",1406,"10","ross-dellenger","Week 4"
4,"Houston","3-0",1245,"6","ross-dellenger","Week 4"
5,"Stanford","2-0",1195,"7","ross-dellenger","Week 4"
6,"Michigan","3-0",1277,"4","ross-dellenger","Week 4"
7,"Clemson","3-0",1258,"5","ross-dellenger","Week 4"
8,"Washington","3-0",1040,"8","ross-dellenger","Week 4"
9,"Miami","3-0",565,"25","ross-dellenger","Week 4"
10,"Florida State","2-1",722,"2","ross-dellenger","Week 4"
11,"Michigan State","2-0",1084,"12","ross-dellenger","Week 4"
12,"Tennessee","3-0",707,"15","ross-dellenger","Week 4"
13,"Texas A&M","3-0",890,"17","ross-dellenger","Week 4"
14,"Georgia","3-0",726,"16","ross-dellenger","Week 4"
