"Rank","Team","Record","Points","PV.Rank","Voter","Week"
18,"Oklahoma","1-1",686,"14","sam-mckewon","Week 3"
19,"UCLA","1-1",47,"-","sam-mckewon","Week 3"
20,"San Diego State","2-0",51,"-","sam-mckewon","Week 3"
21,"Boise State","2-0",42,"-","sam-mckewon","Week 3"
22,"Stanford","1-0",1137,"7","sam-mckewon","Week 3"
23,"LSU","1-1",391,"21","sam-mckewon","Week 3"
24,"Colorado","2-0",2,"-","sam-mckewon","Week 3"
25,"Pittsburgh","2-0",39,"-","sam-mckewon","Week 3"
1,"Alabama","2-0",1520,"1","scott-hamilton","Week 3"
2,"Florida State","2-0",1437,"3","scott-hamilton","Week 3"
3,"Clemson","2-0",1284,"2","scott-hamilton","Week 3"
4,"Ohio State","2-0",1359,"4","scott-hamilton","Week 3"
5,"Michigan","2-0",1298,"5","scott-hamilton","Week 3"
6,"Stanford","1-0",1137,"7","scott-hamilton","Week 3"
7,"Houston","2-0",1264,"6","scott-hamilton","Week 3"
8,"Tennessee","2-0",665,"17","scott-hamilton","Week 3"
9,"Washington","2-0",983,"8","scott-hamilton","Week 3"
10,"Louisville","2-0",890,"13","scott-hamilton","Week 3"
11,"Michigan State","1-0",747,"12","scott-hamilton","Week 3"
12,"Oklahoma","1-1",686,"14","scott-hamilton","Week 3"
13,"Iowa","2-0",694,"16","scott-hamilton","Week 3"
14,"Wisconsin","2-0",893,"10","scott-hamilton","Week 3"
15,"Georgia","2-0",584,"9","scott-hamilton","Week 3"
16,"Texas","2-0",872,"11","scott-hamilton","Week 3"
17,"Notre Dame","1-1",526,"18","scott-hamilton","Week 3"
18,"Pittsburgh","2-0",39,"-","scott-hamilton","Week 3"
19,"LSU","1-1",391,"21","scott-hamilton","Week 3"
20,"Mississippi","1-1",473,"19","scott-hamilton","Week 3"
21,"Baylor","2-0",305,"23","scott-hamilton","Week 3"
22,"Florida","2-0",205,"-","scott-hamilton","Week 3"
23,"Texas A&M","2-0",564,"20","scott-hamilton","Week 3"
24,"Oregon","2-0",292,"24","scott-hamilton","Week 3"
25,"Miami","2-0",197,"25","scott-hamilton","Week 3"
1,"Michigan","2-0",1298,"5","scott-wolf","Week 3"
2,"Alabama","2-0",1520,"1","scott-wolf","Week 3"
3,"Florida State","2-0",1437,"3","scott-wolf","Week 3"
4,"Clemson","2-0",1284,"2","scott-wolf","Week 3"
5,"Houston","2-0",1264,"6","scott-wolf","Week 3"
6,"Ohio State","2-0",1359,"4","scott-wolf","Week 3"
7,"Stanford","1-0",1137,"7","scott-wolf","Week 3"
8,"Wisconsin","2-0",893,"10","scott-wolf","Week 3"
9,"Louisville","2-0",890,"13","scott-wolf","Week 3"
10,"Washington","2-0",983,"8","scott-wolf","Week 3"
11,"Michigan State","1-0",747,"12","scott-wolf","Week 3"
12,"Texas","2-0",872,"11","scott-wolf","Week 3"
13,"Georgia","2-0",584,"9","scott-wolf","Week 3"
14,"Iowa","2-0",694,"16","scott-wolf","Week 3"
15,"Mississippi","1-1",473,"19","scott-wolf","Week 3"
16,"Tennessee","2-0",665,"17","scott-wolf","Week 3"
17,"Arkansas","2-0",198,"-","scott-wolf","Week 3"
18,"Florida","2-0",205,"-","scott-wolf","Week 3"
19,"Notre Dame","1-1",526,"18","scott-wolf","Week 3"
20,"Texas A&M","2-0",564,"20","scott-wolf","Week 3"
21,"Baylor","2-0",305,"23","scott-wolf","Week 3"
22,"LSU","1-1",391,"21","scott-wolf","Week 3"
23,"Oregon","2-0",292,"24","scott-wolf","Week 3"
24,"Auburn","1-1",7,"-","scott-wolf","Week 3"
25,"Cincinnati","2-0",1,"-","scott-wolf","Week 3"
1,"Alabama","2-0",1520,"1","steve-batterson","Week 3"
2,"Ohio State","2-0",1359,"4","steve-batterson","Week 3"
3,"Clemson","2-0",1284,"2","steve-batterson","Week 3"
4,"Stanford","1-0",1137,"7","steve-batterson","Week 3"
5,"Michigan","2-0",1298,"5","steve-batterson","Week 3"
6,"Florida State","2-0",1437,"3","steve-batterson","Week 3"
7,"Houston","2-0",1264,"6","steve-batterson","Week 3"
8,"Washington","2-0",983,"8","steve-batterson","Week 3"
9,"Tennessee","2-0",665,"17","steve-batterson","Week 3"
10,"Oklahoma","1-1",686,"14","steve-batterson","Week 3"
11,"Texas","2-0",872,"11","steve-batterson","Week 3"
12,"Michigan State","1-0",747,"12","steve-batterson","Week 3"
13,"Iowa","2-0",694,"16","steve-batterson","Week 3"
14,"Wisconsin","2-0",893,"10","steve-batterson","Week 3"
15,"Georgia","2-0",584,"9","steve-batterson","Week 3"
16,"Oregon","2-0",292,"24","steve-batterson","Week 3"
17,"LSU","1-1",391,"21","steve-batterson","Week 3"
18,"Notre Dame","1-1",526,"18","steve-batterson","Week 3"
19,"Louisville","2-0",890,"13","steve-batterson","Week 3"
20,"Baylor","2-0",305,"23","steve-batterson","Week 3"
21,"Mississippi","1-1",473,"19","steve-batterson","Week 3"
22,"Florida","2-0",205,"-","steve-batterson","Week 3"
23,"Texas A&M","2-0",564,"20","steve-batterson","Week 3"
24,"Arkansas","2-0",198,"-","steve-batterson","Week 3"
25,"Miami","2-0",197,"25","steve-batterson","Week 3"
1,"Alabama","2-0",1520,"1","steve-wiseman","Week 3"
2,"Florida State","2-0",1437,"3","steve-wiseman","Week 3"
3,"Ohio State","2-0",1359,"4","steve-wiseman","Week 3"
4,"Clemson","2-0",1284,"2","steve-wiseman","Week 3"
5,"Houston","2-0",1264,"6","steve-wiseman","Week 3"
6,"Michigan","2-0",1298,"5","steve-wiseman","Week 3"
7,"Stanford","1-0",1137,"7","steve-wiseman","Week 3"
8,"Michigan State","1-0",747,"12","steve-wiseman","Week 3"
9,"Louisville","2-0",890,"13","steve-wiseman","Week 3"
10,"Texas","2-0",872,"11","steve-wiseman","Week 3"
11,"Georgia","2-0",584,"9","steve-wiseman","Week 3"
12,"Washington","2-0",983,"8","steve-wiseman","Week 3"
13,"Tennessee","2-0",665,"17","steve-wiseman","Week 3"
14,"Oklahoma","1-1",686,"14","steve-wiseman","Week 3"
15,"Notre Dame","1-1",526,"18","steve-wiseman","Week 3"
16,"Wisconsin","2-0",893,"10","steve-wiseman","Week 3"
17,"Iowa","2-0",694,"16","steve-wiseman","Week 3"
18,"Mississippi","1-1",473,"19","steve-wiseman","Week 3"
19,"Texas A&M","2-0",564,"20","steve-wiseman","Week 3"
20,"LSU","1-1",391,"21","steve-wiseman","Week 3"
21,"Oregon","2-0",292,"24","steve-wiseman","Week 3"
22,"UCLA","1-1",47,"-","steve-wiseman","Week 3"
23,"Pittsburgh","2-0",39,"-","steve-wiseman","Week 3"
24,"Arkansas","2-0",198,"-","steve-wiseman","Week 3"
25,"TCU","1-1",62,"15","steve-wiseman","Week 3"
1,"Alabama","2-0",1520,"1","tom-murphy","Week 3"
2,"Ohio State","2-0",1359,"4","tom-murphy","Week 3"
3,"Florida State","2-0",1437,"3","tom-murphy","Week 3"
4,"Clemson","2-0",1284,"2","tom-murphy","Week 3"
5,"Michigan","2-0",1298,"5","tom-murphy","Week 3"
6,"Houston","2-0",1264,"6","tom-murphy","Week 3"
7,"Stanford","1-0",1137,"7","tom-murphy","Week 3"
8,"Wisconsin","2-0",893,"10","tom-murphy","Week 3"
9,"Louisville","2-0",890,"13","tom-murphy","Week 3"
10,"Texas","2-0",872,"11","tom-murphy","Week 3"
11,"Florida","2-0",205,"-","tom-murphy","Week 3"
12,"Michigan State","1-0",747,"12","tom-murphy","Week 3"
13,"Washington","2-0",983,"8","tom-murphy","Week 3"
14,"Iowa","2-0",694,"16","tom-murphy","Week 3"
15,"Tennessee","2-0",665,"17","tom-murphy","Week 3"
16,"Baylor","2-0",305,"23","tom-murphy","Week 3"
17,"Texas A&M","2-0",564,"20","tom-murphy","Week 3"
18,"Miami","2-0",197,"25","tom-murphy","Week 3"
19,"Mississippi","1-1",473,"19","tom-murphy","Week 3"
20,"Arkansas","2-0",198,"-","tom-murphy","Week 3"
21,"Oklahoma","1-1",686,"14","tom-murphy","Week 3"
22,"LSU","1-1",391,"21","tom-murphy","Week 3"
23,"Notre Dame","1-1",526,"18","tom-murphy","Week 3"
24,"Georgia","2-0",584,"9","tom-murphy","Week 3"
25,"Oregon","2-0",292,"24","tom-murphy","Week 3"
1,"Alabama","2-0",1520,"1","tony-parks","Week 3"
2,"Florida State","2-0",1437,"3","tony-parks","Week 3"
3,"Ohio State","2-0",1359,"4","tony-parks","Week 3"
4,"Michigan","2-0",1298,"5","tony-parks","Week 3"
5,"Houston","2-0",1264,"6","tony-parks","Week 3"
6,"Washington","2-0",983,"8","tony-parks","Week 3"
7,"Stanford","1-0",1137,"7","tony-parks","Week 3"
8,"Texas","2-0",872,"11","tony-parks","Week 3"
9,"Louisville","2-0",890,"13","tony-parks","Week 3"
10,"Wisconsin","2-0",893,"10","tony-parks","Week 3"
11,"Clemson","2-0",1284,"2","tony-parks","Week 3"
12,"Michigan State","1-0",747,"12","tony-parks","Week 3"
13,"Oklahoma","1-1",686,"14","tony-parks","Week 3"
14,"Iowa","2-0",694,"16","tony-parks","Week 3"
15,"Baylor","2-0",305,"23","tony-parks","Week 3"
16,"Notre Dame","1-1",526,"18","tony-parks","Week 3"
17,"Texas A&M","2-0",564,"20","tony-parks","Week 3"
18,"Mississippi","1-1",473,"19","tony-parks","Week 3"
19,"Oregon","2-0",292,"24","tony-parks","Week 3"
20,"Miami","2-0",197,"25","tony-parks","Week 3"
21,"LSU","1-1",391,"21","tony-parks","Week 3"
22,"Georgia","2-0",584,"9","tony-parks","Week 3"
23,"Florida","2-0",205,"-","tony-parks","Week 3"
24,"Arkansas","2-0",198,"-","tony-parks","Week 3"
25,"TCU","1-1",62,"15","tony-parks","Week 3"
1,"Alabama","2-0",1520,"1","mandy-mitchell","Week 3"
2,"Florida State","2-0",1437,"3","mandy-mitchell","Week 3"
3,"Ohio State","2-0",1359,"4","mandy-mitchell","Week 3"
4,"Clemson","2-0",1284,"2","mandy-mitchell","Week 3"
5,"Michigan","2-0",1298,"5","mandy-mitchell","Week 3"
6,"Houston","2-0",1264,"6","mandy-mitchell","Week 3"
7,"Stanford","1-0",1137,"7","mandy-mitchell","Week 3"
8,"Washington","2-0",983,"8","mandy-mitchell","Week 3"
9,"Louisville","2-0",890,"13","mandy-mitchell","Week 3"
10,"Texas","2-0",872,"11","mandy-mitchell","Week 3"
11,"Wisconsin","2-0",893,"10","mandy-mitchell","Week 3"
12,"Oklahoma","1-1",686,"14","mandy-mitchell","Week 3"
13,"Michigan State","1-0",747,"12","mandy-mitchell","Week 3"
14,"Georgia","2-0",584,"9","mandy-mitchell","Week 3"
15,"Iowa","2-0",694,"16","mandy-mitchell","Week 3"
16,"Tennessee","2-0",665,"17","mandy-mitchell","Week 3"
17,"Notre Dame","1-1",526,"18","mandy-mitchell","Week 3"
18,"Texas A&M","2-0",564,"20","mandy-mitchell","Week 3"
19,"Oregon","2-0",292,"24","mandy-mitchell","Week 3"
20,"Mississippi","1-1",473,"19","mandy-mitchell","Week 3"
21,"LSU","1-1",391,"21","mandy-mitchell","Week 3"
22,"Florida","2-0",205,"-","mandy-mitchell","Week 3"
23,"Arkansas","2-0",198,"-","mandy-mitchell","Week 3"
24,"TCU","1-1",62,"15","mandy-mitchell","Week 3"
25,"Arizona State","2-0",1,"-","mandy-mitchell","Week 3"
